num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,sdpa,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,mlp_4h_to_h,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
32,1664,1,16384,51200,256,1,1,1,52.322,180.936,47.746,36.051,187.585,168.099,188.85,135.776,0.1002,21.456,0.0041,177.871,0.1043,27.577
32,1696,1,16384,51200,256,1,1,1,11.464,188.218,36.523,29.248,185.001,164.801,188.475,135.171,0.238,9.237,0.0043,175.844,0.2423,12.186
32,1728,1,16384,51200,256,1,1,1,14.713,166.546,44.291,34.789,179.835,157.375,173.388,135.29,0.1975,11.379,0.0047,164.994,0.2022,14.983
32,1760,1,16384,51200,256,1,1,1,11.782,176.878,37.457,30.17,197.968,164.429,203.587,134.623,0.2411,9.522,0.0045,181.925,0.2456,12.656
32,1792,1,16384,51200,256,1,1,1,55.775,156.821,50.932,38.791,185.9,155.859,170.43,135.136,0.103,22.764,0.0052,162.819,0.1082,29.457
32,1824,1,16384,51200,256,1,1,1,11.993,165.89,38.454,29.979,173.873,162.423,172.045,149.899,0.2445,9.796,0.0052,167.096,0.2497,13.084
32,1856,1,16384,51200,256,1,1,1,15.684,168.339,47.309,36.398,174.452,164.996,169.274,151.583,0.1987,12.302,0.0054,167.108,0.2041,16.4
32,1888,1,16384,51200,256,1,1,1,12.277,164.434,39.834,30.805,173.949,162.796,168.231,153.36,0.2469,10.102,0.0056,165.469,0.2526,13.575
32,1920,1,16384,51200,256,1,1,1,59.151,152.07,53.993,40.728,171.937,154.666,115.536,155.356,0.1031,24.689,0.0073,132.268,0.1104,31.81
32,1952,1,16384,51200,256,1,1,1,12.543,164.941,40.996,31.681,187.314,162.906,172.263,156.681,0.2496,10.399,0.006,167.454,0.2556,14.065
32,1984,1,16384,51200,256,1,1,1,16.758,167.25,49.673,38.286,185.534,164.97,169.659,158.354,0.2004,13.204,0.0062,167.281,0.2066,17.805
32,2016,1,16384,51200,256,1,1,1,12.823,163.553,42.12,32.536,183.46,161.412,155.612,159.622,0.2521,10.698,0.0067,158.459,0.2589,14.536
32,2048,1,16384,51200,256,1,1,1,63.93,165.038,57.698,44.969,195.515,165.821,168.807,160.619,0.1025,26.818,0.0066,167.3,0.1091,35.283
32,2080,1,16384,51200,256,1,1,1,12.946,163.848,41.025,35.819,178.145,162.951,150.031,131.844,0.2608,10.739,0.0073,156.224,0.268,14.68
32,2112,1,16384,51200,256,1,1,1,17.562,163.029,50.313,40.658,178.083,165.262,160.513,134.949,0.2093,13.627,0.0072,162.853,0.2165,18.576
32,2144,1,16384,51200,256,1,1,1,13.3,162.478,41.921,36.648,176.451,162.719,161.404,135.018,0.2622,11.076,0.0074,162.059,0.2697,15.239
32,2176,1,16384,51200,256,1,1,1,36.404,148.098,57.747,47.164,174.568,148.049,113.321,136.652,0.1399,21.133,0.0097,128.378,0.1496,28.064
32,2208,1,16384,51200,256,1,1,1,13.571,164.337,42.785,37.555,186.697,163.356,164.914,136.978,0.2648,11.367,0.0078,164.132,0.2726,15.731
32,2240,1,16384,51200,256,1,1,1,18.632,161.787,52.961,43.328,186.701,162.304,157.335,138.973,0.2105,14.549,0.0082,159.781,0.2188,20.014
32,2272,1,16384,51200,256,1,1,1,13.774,162.974,43.161,38.524,188.638,163.529,169.019,139.318,0.2684,11.61,0.0081,166.229,0.2765,16.161
32,2304,1,16384,51200,256,1,1,1,38.276,153.075,60.114,49.694,175.413,151.64,146.333,140.082,0.1421,22.307,0.0093,148.939,0.1514,30.119
32,2336,1,16384,51200,256,1,1,1,14.022,164.599,44.062,39.144,176.929,163.419,159.685,145.976,0.2705,11.917,0.0089,161.53,0.2794,16.659
32,2368,1,16384,51200,256,1,1,1,19.606,166.511,55.411,45.064,181.029,165.584,160.878,149.353,0.2118,15.477,0.009,163.198,0.2208,21.504
32,2400,1,16384,51200,256,1,1,1,14.265,163.42,44.609,40.129,183.061,163.506,153.353,151.244,0.2728,12.215,0.0095,158.267,0.2823,17.151
32,2432,1,16384,51200,256,1,1,1,40.135,165.407,62.416,51.605,186.866,166.691,163.659,155.115,0.1421,23.825,0.0094,165.161,0.1515,32.582
32,2464,1,16384,51200,256,1,1,1,14.528,166.401,46.069,40.967,188.78,163.263,161.83,156.621,0.2741,12.554,0.0098,162.543,0.2839,17.726
32,2496,1,16384,51200,256,1,1,1,20.465,163.858,57.839,47.041,194.38,166.657,166.233,158.478,0.2138,16.353,0.0098,166.445,0.2236,22.938
32,2528,1,16384,51200,256,1,1,1,14.705,166.259,47.0,41.96,196.706,163.079,168.788,154.879,0.278,12.775,0.0101,165.884,0.2881,18.142
32,2560,1,16384,51200,256,1,1,1,41.985,161.669,65.665,54.413,190.996,159.409,162.888,152.662,0.1449,24.898,0.0107,161.13,0.1556,34.235
32,2592,1,16384,51200,256,1,1,1,14.808,163.814,45.586,40.199,181.021,164.674,154.852,146.16,0.2881,12.717,0.011,159.612,0.2991,18.136
32,2624,1,16384,51200,256,1,1,1,21.232,166.762,57.443,48.009,187.985,166.645,161.138,146.811,0.2218,16.771,0.011,163.845,0.2328,23.729
32,2656,1,16384,51200,256,1,1,1,15.068,162.961,47.006,42.781,183.749,164.729,163.008,149.016,0.2884,13.097,0.0113,163.864,0.2996,18.775
32,2688,1,16384,51200,256,1,1,1,43.96,158.061,65.551,55.178,182.348,160.274,148.786,149.068,0.1499,25.577,0.0123,154.316,0.1621,35.323
32,2720,1,16384,51200,256,1,1,1,15.299,166.52,47.967,43.509,191.518,165.009,153.264,149.945,0.291,13.37,0.0122,158.919,0.3032,19.229
32,2752,1,16384,51200,256,1,1,1,22.166,163.616,59.624,49.969,196.199,166.616,167.86,151.144,0.224,17.622,0.0119,167.236,0.2359,25.151
32,2784,1,16384,51200,256,1,1,1,15.507,164.215,48.585,44.484,190.791,164.917,167.074,152.044,0.2938,13.631,0.0122,165.988,0.3061,19.724
32,2816,1,16384,51200,256,1,1,1,45.806,167.419,68.113,57.004,192.999,166.005,167.92,152.925,0.1516,26.797,0.0125,166.957,0.1641,37.433
32,2848,1,16384,51200,256,1,1,1,15.778,164.65,48.858,44.634,187.162,164.271,161.463,145.524,0.2985,13.808,0.0131,162.855,0.3115,20.054
32,2880,1,16384,51200,256,1,1,1,23.062,154.659,61.788,51.51,172.917,157.49,129.666,146.953,0.2289,18.263,0.0153,142.23,0.2441,26.025
32,2912,1,16384,51200,256,1,1,1,15.975,164.177,49.657,45.429,190.836,163.351,161.212,143.489,0.3022,14.024,0.0137,162.275,0.3159,20.453
32,2944,1,16384,51200,256,1,1,1,47.479,165.488,70.441,57.77,187.008,165.664,164.688,145.354,0.157,27.366,0.0138,165.175,0.1708,38.466
32,2976,1,16384,51200,256,1,1,1,16.186,165.905,50.798,46.178,193.8,163.939,164.757,146.593,0.3043,14.317,0.0141,164.347,0.3184,20.973
32,3008,1,16384,51200,256,1,1,1,24.045,164.827,63.995,52.886,193.879,165.825,168.398,146.842,0.2314,19.084,0.0142,167.102,0.2456,27.639
32,3040,1,16384,51200,256,1,1,1,16.384,165.88,51.19,47.052,192.831,164.886,168.868,146.308,0.3077,14.545,0.0145,166.853,0.3222,21.408
32,3072,1,16384,51200,256,1,1,1,49.403,164.659,76.086,64.934,197.97,164.526,169.213,146.955,0.1561,29.053,0.0148,166.837,0.1709,41.005
32,3104,1,16384,51200,256,1,1,1,18.717,165.661,48.119,46.402,191.379,165.457,162.65,139.615,0.2933,15.67,0.0154,164.042,0.3087,23.071
32,3136,1,16384,51200,256,1,1,1,24.62,163.408,63.974,54.081,184.59,163.535,159.125,140.597,0.2393,19.458,0.016,161.3,0.2553,28.338
32,3168,1,16384,51200,256,1,1,1,18.915,163.902,49.81,47.494,187.521,165.032,158.825,139.271,0.2957,15.95,0.0163,161.869,0.312,23.552
32,3200,1,16384,51200,256,1,1,1,51.007,166.963,73.814,62.972,193.295,165.843,161.643,139.863,0.1641,29.123,0.0164,163.716,0.1805,41.351
32,3232,1,16384,51200,256,1,1,1,19.218,166.048,50.256,49.817,188.968,163.971,165.392,141.336,0.2963,16.333,0.0166,164.678,0.3129,24.216
32,3264,1,16384,51200,256,1,1,1,25.535,161.313,65.554,56.154,176.007,162.479,140.27,141.588,0.2423,20.224,0.0185,150.56,0.2609,29.491
32,3296,1,16384,51200,256,1,1,1,19.569,165.43,50.451,51.273,188.361,164.669,167.368,141.987,0.2977,16.669,0.0172,166.007,0.3149,24.805
32,3328,1,16384,51200,256,1,1,1,52.835,167.304,76.149,65.733,192.729,165.993,169.021,142.802,0.1658,30.314,0.0173,167.493,0.1831,43.301
32,3360,1,16384,51200,256,1,1,1,19.703,161.646,51.117,51.15,172.314,161.964,145.026,149.317,0.3004,16.934,0.0193,153.028,0.3198,25.165
32,3392,1,16384,51200,256,1,1,1,26.412,166.288,67.453,58.104,181.109,165.898,164.222,151.71,0.2426,21.227,0.0183,165.056,0.2609,31.3
32,3424,1,16384,51200,256,1,1,1,19.967,164.324,52.133,53.027,184.093,164.505,165.11,152.832,0.3007,17.335,0.0186,164.807,0.3194,25.945
32,3456,1,16384,51200,256,1,1,1,54.351,156.794,78.573,67.022,167.102,157.363,157.791,154.761,0.1669,31.62,0.0199,157.577,0.1867,45.022
32,3488,1,16384,51200,256,1,1,1,20.189,165.8,52.636,53.92,172.374,164.838,166.342,156.858,0.3026,17.644,0.0193,165.587,0.3219,26.496
32,3520,1,16384,51200,256,1,1,1,27.431,165.561,69.766,59.426,176.704,166.0,167.936,154.0,0.2447,22.085,0.0195,166.963,0.2641,32.756
32,3552,1,16384,51200,256,1,1,1,20.36,166.036,52.627,51.917,180.756,165.374,168.178,151.428,0.3094,17.671,0.0198,166.764,0.3292,26.652
32,3584,1,16384,51200,256,1,1,1,56.337,156.344,80.559,70.848,163.856,157.886,158.28,147.871,0.1707,32.415,0.0213,158.083,0.192,46.359
32,3616,1,16384,51200,256,1,1,1,20.475,165.339,51.502,52.283,167.102,165.595,162.079,140.461,0.318,17.6,0.0209,163.818,0.3389,26.627
32,3648,1,16384,51200,256,1,1,1,27.9,167.434,68.815,60.041,172.157,167.032,162.884,141.091,0.2552,22.184,0.0212,164.932,0.2763,33.11
32,3680,1,16384,51200,256,1,1,1,20.603,165.174,51.66,53.378,168.562,165.067,164.13,141.985,0.3212,17.827,0.0216,164.597,0.3428,27.062
32,3712,1,16384,51200,256,1,1,1,57.758,165.822,79.813,70.729,169.891,166.946,164.881,142.779,0.1766,32.797,0.0218,165.907,0.1984,47.406
32,3744,1,16384,51200,256,1,1,1,20.97,165.496,53.313,56.47,166.824,164.452,161.8,140.404,0.3208,18.258,0.0225,163.115,0.3433,27.762
32,3776,1,16384,51200,256,1,1,1,28.703,165.447,70.692,61.746,174.255,166.628,166.175,140.618,0.259,22.872,0.0225,166.401,0.2814,34.328
32,3808,1,16384,51200,256,1,1,1,21.283,164.273,53.762,55.603,169.057,165.492,151.321,139.564,0.3242,18.476,0.024,158.089,0.3482,28.116
32,3840,1,16384,51200,256,1,1,1,59.742,140.828,82.062,72.804,141.204,140.916,121.87,139.18,0.1825,33.19,0.0296,130.703,0.212,46.791
32,3872,1,16384,51200,256,1,1,1,21.596,148.23,54.317,56.997,146.69,148.508,150.049,135.436,0.3285,18.638,0.0263,149.275,0.3548,28.331
32,3904,1,16384,51200,256,1,1,1,29.514,166.872,72.695,62.963,167.374,166.649,162.883,136.705,0.264,23.443,0.0243,164.744,0.2883,35.33
32,3936,1,16384,51200,256,1,1,1,21.866,164.194,55.419,58.013,164.199,165.185,163.281,134.942,0.3291,19.01,0.0247,164.228,0.3539,29.158
32,3968,1,16384,51200,256,1,1,1,61.132,165.947,83.815,73.515,165.374,166.697,164.264,136.446,0.1853,34.125,0.0249,165.471,0.2103,49.706
32,4000,1,16384,51200,256,1,1,1,22.158,165.794,55.791,58.487,166.752,165.715,165.25,138.194,0.3302,19.356,0.0253,165.482,0.3556,29.772
32,4032,1,16384,51200,256,1,1,1,30.349,154.641,74.423,64.481,157.359,156.12,153.683,138.7,0.2678,24.123,0.0275,154.892,0.2953,36.307
32,4064,1,16384,51200,256,1,1,1,22.464,165.264,56.147,59.317,169.536,165.656,165.851,138.176,0.3323,19.649,0.0261,165.753,0.3584,30.298
32,4096,1,16384,51200,256,1,1,1,64.145,166.899,89.513,81.399,171.025,166.49,166.97,136.587,0.1836,35.941,0.0264,166.73,0.2099,52.374
32,4128,1,16384,51200,256,1,1,1,21.514,165.196,54.41,46.237,162.304,164.817,162.652,139.61,0.3579,18.627,0.0273,163.727,0.3852,28.905
32,4160,1,16384,51200,256,1,1,1,30.902,157.958,75.599,64.105,154.743,157.726,151.373,140.95,0.2729,24.681,0.0294,154.484,0.3022,37.293
32,4192,1,16384,51200,256,1,1,1,21.587,164.751,55.842,46.711,163.385,165.575,164.038,142.935,0.3602,18.89,0.028,164.803,0.3882,29.398
32,4224,1,16384,51200,256,1,1,1,41.049,165.86,86.042,89.494,164.637,166.008,164.537,142.868,0.2259,30.428,0.0283,165.269,0.2542,45.439
32,4256,1,16384,51200,256,1,1,1,21.749,166.197,56.367,47.434,165.226,164.45,164.441,144.153,0.3627,19.147,0.0289,164.446,0.3915,29.862
32,4288,1,16384,51200,256,1,1,1,31.985,165.956,77.462,65.706,166.913,166.086,165.764,145.57,0.2726,25.728,0.029,165.925,0.3017,39.228
32,4320,1,16384,51200,256,1,1,1,21.899,165.168,56.581,48.127,164.367,163.72,153.091,144.676,0.3659,19.361,0.0309,158.227,0.3968,30.181
32,4352,1,16384,51200,256,1,1,1,42.189,136.214,87.421,92.566,130.428,136.241,114.697,145.439,0.2314,30.928,0.0399,124.544,0.2712,44.688
32,4384,1,16384,51200,256,1,1,1,22.117,150.164,57.298,48.682,145.361,150.182,152.567,144.512,0.3701,19.527,0.0333,151.365,0.4034,30.406
32,4416,1,16384,51200,256,1,1,1,32.612,166.785,79.028,67.383,163.04,165.99,163.472,143.499,0.2776,26.286,0.031,164.721,0.3087,40.206
32,4448,1,16384,51200,256,1,1,1,22.15,165.044,58.33,49.361,164.169,165.18,164.279,142.691,0.373,19.758,0.0315,164.728,0.4045,31.043
32,4480,1,16384,51200,256,1,1,1,43.219,161.912,88.895,93.576,159.814,163.703,152.382,143.25,0.2328,31.959,0.0333,157.839,0.2662,47.724
32,4512,1,16384,51200,256,1,1,1,22.372,166.512,58.493,50.025,166.187,165.2,164.451,146.133,0.3742,20.076,0.0324,164.824,0.4066,31.603
32,4544,1,16384,51200,256,1,1,1,33.476,166.259,80.931,69.18,167.882,166.386,165.826,145.85,0.2797,27.123,0.0326,166.105,0.3123,41.627
32,4576,1,16384,51200,256,1,1,1,22.329,165.881,57.737,50.626,168.749,165.411,166.23,146.172,0.3801,20.146,0.0331,165.82,0.4132,31.816
32,4608,1,16384,51200,256,1,1,1,44.393,150.366,91.71,97.446,148.054,151.513,151.094,145.799,0.2354,32.838,0.0368,151.303,0.2722,48.849
32,4640,1,16384,51200,256,1,1,1,22.446,165.49,55.748,51.321,162.583,165.137,162.129,142.468,0.387,20.168,0.0345,163.62,0.4214,31.909
32,4672,1,16384,51200,256,1,1,1,34.041,166.923,79.599,69.867,163.739,166.085,162.025,144.313,0.2863,27.513,0.0349,164.03,0.3212,42.339
32,4704,1,16384,51200,256,1,1,1,22.654,165.572,57.169,51.868,164.417,165.266,162.476,145.212,0.3877,20.508,0.0354,163.859,0.4231,32.501
32,4736,1,16384,51200,256,1,1,1,45.38,166.585,91.283,96.757,165.526,166.267,164.024,145.899,0.2383,33.673,0.0356,165.138,0.2739,50.76
32,4768,1,16384,51200,256,1,1,1,22.527,167.018,55.845,52.471,166.67,165.011,164.666,145.598,0.3947,20.522,0.0362,164.839,0.4308,32.632
32,4800,1,16384,51200,256,1,1,1,35.039,166.102,81.062,71.278,164.701,165.337,148.419,145.853,0.2885,28.335,0.0386,156.422,0.3271,43.456
32,4832,1,16384,51200,256,1,1,1,23.021,166.566,57.595,53.086,168.036,165.416,164.911,146.118,0.3931,20.984,0.0371,165.163,0.4302,33.405
32,4864,1,16384,51200,256,1,1,1,46.865,168.932,92.362,99.49,169.63,166.419,166.311,150.43,0.2385,34.893,0.0373,166.365,0.2758,52.662
32,4896,1,16384,51200,256,1,1,1,23.174,165.538,58.214,53.472,161.168,165.728,149.681,146.009,0.3965,21.181,0.0399,157.296,0.4365,33.639
32,4928,1,16384,51200,256,1,1,1,35.68,166.144,82.921,72.456,160.657,164.53,161.965,146.494,0.2925,28.975,0.039,163.237,0.3315,44.771
32,4960,1,16384,51200,256,1,1,1,23.248,165.458,58.755,53.852,164.23,165.773,163.238,147.085,0.4,21.378,0.0392,164.496,0.4392,34.155
32,4992,1,16384,51200,256,1,1,1,47.695,166.778,93.815,99.621,166.27,166.68,163.713,149.608,0.2434,35.436,0.0395,165.184,0.283,53.569
32,5024,1,16384,51200,256,1,1,1,23.496,166.523,59.379,54.379,166.658,165.494,164.839,150.15,0.4006,21.723,0.0401,165.166,0.4407,34.763
32,5056,1,16384,51200,256,1,1,1,36.62,166.44,84.331,73.937,167.595,166.24,164.35,152.99,0.2927,29.996,0.0405,165.29,0.3332,46.456
32,5088,1,16384,51200,256,1,1,1,23.634,166.381,59.28,54.921,166.872,167.209,164.895,148.385,0.4049,21.874,0.0409,166.044,0.4458,35.093
32,5120,1,16384,51200,256,1,1,1,49.131,160.721,98.863,109.211,161.112,160.246,160.669,148.251,0.2442,36.586,0.0428,160.457,0.287,55.071
32,5152,1,16384,51200,256,1,1,1,23.627,165.742,58.19,55.738,162.876,166.583,162.197,147.656,0.4109,21.929,0.0423,164.361,0.4532,35.233
32,5184,1,16384,51200,256,1,1,1,37.179,162.178,83.008,76.214,159.025,163.424,159.865,149.16,0.2999,30.306,0.0436,161.625,0.3435,46.97
32,5216,1,16384,51200,256,1,1,1,23.707,165.572,59.548,56.237,165.556,165.743,162.934,147.405,0.414,22.143,0.0434,164.327,0.4574,35.636
32,5248,1,16384,51200,256,1,1,1,49.923,166.535,94.714,105.606,167.626,166.491,163.596,149.939,0.2497,37.029,0.0437,165.03,0.2934,56.115
32,5280,1,16384,51200,256,1,1,1,23.865,166.765,59.725,56.995,166.488,165.824,159.222,149.85,0.4158,22.423,0.045,162.456,0.4608,36.095
32,5312,1,16384,51200,256,1,1,1,37.972,166.56,84.672,77.881,167.779,166.442,164.692,152.393,0.3012,31.22,0.0447,165.562,0.3458,48.576
32,5344,1,16384,51200,256,1,1,1,24.015,166.445,59.705,57.507,167.681,165.855,164.875,149.278,0.4194,22.607,0.0453,165.364,0.4647,36.516
32,5376,1,16384,51200,256,1,1,1,50.492,158.695,97.879,107.733,157.075,158.602,158.073,149.348,0.2549,37.503,0.0478,158.337,0.3028,56.599
32,5408,1,16384,51200,256,1,1,1,24.073,166.428,60.313,58.111,165.374,165.962,162.835,145.889,0.4246,22.705,0.0466,164.384,0.4712,36.728
32,5440,1,16384,51200,256,1,1,1,38.836,166.803,77.081,79.73,162.875,167.144,144.969,144.993,0.3113,31.227,0.05,155.269,0.3612,48.384
32,5472,1,16384,51200,256,1,1,1,24.237,165.164,61.229,58.725,165.678,165.098,161.125,144.038,0.4279,22.903,0.0481,163.088,0.476,37.076
