num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
56,56,4,2048,51200,256,1,1,1,,,,,,
56,56,4,2048,51200,256,1,1,1,0.0111,0.357,0.0001,2.963,0.0112,0.392
56,112,4,2048,51200,256,1,1,1,0.0113,0.738,,,,
56,56,4,2048,51200,256,1,1,1,0.0121,0.329,0.0002,2.719,0.0121,0.36
56,112,4,2048,51200,256,1,1,1,0.0124,0.671,0.0001,11.798,0.0106,0.943
56,168,4,2048,51200,256,1,1,1,0.0111,1.179,0.0001,24.996,0.0114,1.475
56,224,4,2048,51200,256,1,1,1,0.0024,7.712,0.0001,45.875,0.0026,9.4
56,280,4,2048,51200,256,1,1,1,0.0112,2.133,0.0002,51.442,0.0122,2.795
56,336,4,2048,51200,256,1,1,1,0.0126,2.386,0.0002,64.404,0.0129,3.461
56,392,4,2048,51200,256,1,1,1,0.0138,2.644,0.0003,75.333,0.0118,4.775
56,448,4,2048,51200,256,1,1,1,0.0025,17.61,0.0003,90.264,0.0029,24.273
56,504,4,2048,51200,256,1,1,1,0.014,3.616,0.0004,93.482,0.012,6.968
56,560,4,2048,51200,256,1,1,1,0.0127,4.582,0.0005,90.762,0.0135,7.344
56,616,4,2048,51200,256,1,1,1,0.0143,4.637,0.0005,97.05,0.0151,7.663
56,672,4,2048,51200,256,1,1,1,0.0025,29.645,0.0005,119.605,0.0036,37.322
56,728,4,2048,51200,256,1,1,1,0.0123,6.799,0.0006,111.352,0.013,11.792
56,784,4,2048,51200,256,1,1,1,0.0108,8.612,0.0007,109.201,0.0139,12.436
56,840,4,2048,51200,256,1,1,1,0.012,8.532,0.0009,103.663,0.0159,12.264
56,896,4,2048,51200,256,1,1,1,0.0029,38.588,0.0009,120.122,0.0042,52.403
56,952,4,2048,51200,256,1,1,1,0.0159,7.745,0.001,120.137,0.0174,13.888
56,1008,4,2048,51200,256,1,1,1,0.0118,11.405,0.0009,156.547,0.0155,17.246
56,1064,4,2048,51200,256,1,1,1,0.0161,9.026,0.0013,115.818,0.0147,20.041
56,1120,4,2048,51200,256,1,1,1,0.0034,46.579,0.0012,133.559,0.005,63.805
56,1176,4,2048,51200,256,1,1,1,0.0131,12.925,0.0015,119.068,0.0184,19.022
56,1232,4,2048,51200,256,1,1,1,0.0146,12.501,0.0015,130.036,0.0138,27.696
56,1288,4,2048,51200,256,1,1,1,0.0135,14.432,0.0018,118.396,0.0195,21.197
56,1344,4,2048,51200,256,1,1,1,0.0032,64.55,0.0018,135.057,0.0058,77.119
56,1400,4,2048,51200,256,1,1,1,0.0175,12.707,0.0021,122.004,0.0163,29.377
56,1456,4,2048,51200,256,1,1,1,0.0122,19.386,0.0021,133.918,0.0147,35.115
56,1512,4,2048,51200,256,1,1,1,0.0139,18.072,0.0024,125.599,0.0207,26.641
56,1568,4,2048,51200,256,1,1,1,0.0041,65.379,0.0023,142.028,0.0061,96.299
56,1624,4,2048,51200,256,1,1,1,0.0159,17.771,0.0027,126.904,0.017,36.816
56,1680,4,2048,51200,256,1,1,1,0.0153,19.483,0.0027,136.516,0.0191,34.916
56,1736,4,2048,51200,256,1,1,1,0.0171,18.358,0.0025,155.541,0.0222,31.993
56,1792,4,2048,51200,256,1,1,1,0.0041,80.234,0.0029,143.033,0.0076,98.709
56,1848,4,2048,51200,256,1,1,1,0.0144,24.223,0.0035,126.898,0.0236,33.715
56,1904,4,2048,51200,256,1,1,1,0.0125,29.137,0.0034,140.871,0.0164,51.381
56,1960,4,2048,51200,256,1,1,1,0.0148,25.885,0.004,124.426,0.0184,48.249
56,2016,4,2048,51200,256,1,1,1,0.0049,81.508,0.0036,146.794,0.0085,110.109
56,2072,4,2048,51200,256,1,1,1,0.0198,21.215,0.0036,157.666,0.0254,38.775
56,2128,4,2048,51200,256,1,1,1,0.0167,26.382,0.0033,179.011,0.022,47.053
56,2184,4,2048,51200,256,1,1,1,0.0201,22.826,0.0045,138.007,0.0266,40.755
56,2240,4,2048,51200,256,1,1,1,0.0044,108.342,0.0046,144.106,0.0103,110.061
56,2296,4,2048,51200,256,1,1,1,0.0186,26.84,0.0049,141.811,0.021,56.718
56,2352,4,2048,51200,256,1,1,1,0.0164,31.754,0.0049,146.49,0.0181,68.68
56,2408,4,2048,51200,256,1,1,1,0.0187,28.889,0.0053,142.622,0.0216,60.299
56,2464,4,2048,51200,256,1,1,1,0.0066,85.901,0.0053,150.61,0.0119,114.502
56,2520,4,2048,51200,256,1,1,1,0.0197,29.706,0.0058,144.332,0.0224,63.171
56,2576,4,2048,51200,256,1,1,1,0.0177,34.3,0.0059,146.619,0.0197,75.187
56,2632,4,2048,51200,256,1,1,1,0.0223,28.318,0.0062,146.324,0.0237,65.001
56,2688,4,2048,51200,256,1,1,1,0.0067,96.987,0.0069,137.638,0.0114,140.371
56,2744,4,2048,51200,256,1,1,1,0.023,29.436,0.0079,125.448,0.0323,51.585
56,2800,4,2048,51200,256,1,1,1,0.019,36.882,0.0068,150.882,0.0287,60.254
56,2856,4,2048,51200,256,1,1,1,0.0192,37.872,0.0073,146.583,0.0345,52.085
56,2912,4,2048,51200,256,1,1,1,0.0067,111.874,0.0076,147.031,0.0177,105.193
56,2968,4,2048,51200,256,1,1,1,0.0186,41.78,0.0078,147.37,0.0356,54.283
56,3024,4,2048,51200,256,1,1,1,0.0147,54.39,0.0081,148.795,0.0297,67.471
56,3080,4,2048,51200,256,1,1,1,0.0192,43.231,0.0085,146.24,0.0356,58.131
56,3136,4,2048,51200,256,1,1,1,0.0067,127.332,0.0077,166.589,0.0141,151.854
56,3192,4,2048,51200,256,1,1,1,0.0273,32.334,0.009,148.164,0.0363,61.121
56,3248,4,2048,51200,256,1,1,1,0.0186,48.927,0.0084,165.092,0.0311,73.672
56,3304,4,2048,51200,256,1,1,1,0.0278,33.663,0.0099,145.101,0.0373,63.481
56,3360,4,2048,51200,256,1,1,1,0.0078,123.615,0.009,163.569,0.0185,132.249
56,3416,4,2048,51200,256,1,1,1,0.0289,34.335,0.0119,128.113,0.0391,64.594
56,3472,4,2048,51200,256,1,1,1,0.0192,53.375,0.0096,164.392,0.0267,97.34
56,3528,4,2048,51200,256,1,1,1,0.028,37.527,0.011,148.156,0.0332,80.822
