num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
24,11760,4,2048,51200,256,1,1,1,0.0712,138.325,0.1187,152.649,0.2077,134.684
24,11784,4,2048,51200,256,1,1,1,0.1037,95.419,0.1241,146.711,0.2493,112.689
24,11808,4,2048,51200,256,1,1,1,0.068,145.978,0.1063,171.9,0.1969,143.267
24,11832,4,2048,51200,256,1,1,1,0.103,96.815,0.1222,150.132,0.2503,113.129
24,11856,4,2048,51200,256,1,1,1,0.0722,138.572,0.1178,156.354,0.2232,127.369
24,11880,4,2048,51200,256,1,1,1,0.1054,95.326,0.1273,145.274,0.2525,113.06
24,11904,4,2048,51200,256,1,1,1,0.066,152.772,0.1151,161.374,0.2078,137.909
24,11928,4,2048,51200,256,1,1,1,0.0948,106.805,0.1288,144.76,0.255,112.854
24,11952,4,2048,51200,256,1,1,1,0.066,153.942,0.1312,142.708,0.2273,127.097
24,11976,4,2048,51200,256,1,1,1,0.0874,116.755,0.1316,142.826,0.2601,111.524
24,12000,4,2048,51200,256,1,1,1,0.0764,134.035,0.1295,145.783,0.2139,136.138
24,12024,4,2048,51200,256,1,1,1,0.086,119.57,0.1524,124.373,0.2248,130.046
24,12048,4,2048,51200,256,1,1,1,0.0829,124.493,0.1317,144.497,0.2225,131.903
24,12072,4,2048,51200,256,1,1,1,0.1069,96.936,0.1402,136.253,0.2207,133.472
24,12096,4,2048,51200,256,1,1,1,0.0781,133.186,0.1264,151.684,0.1918,154.181
24,12120,4,2048,51200,256,1,1,1,0.1079,96.771,0.141,136.539,0.2316,128.204
24,12144,4,2048,51200,256,1,1,1,0.0893,117.307,0.1376,140.446,0.2018,147.71
24,12168,4,2048,51200,256,1,1,1,0.1154,91.134,0.1407,137.882,0.2307,129.723
24,12192,4,2048,51200,256,1,1,1,0.0859,122.874,0.1226,158.966,0.1941,154.795
24,12216,4,2048,51200,256,1,1,1,0.1087,97.513,0.1412,138.539,0.2278,132.414
24,12240,4,2048,51200,256,1,1,1,0.0911,116.785,0.1409,139.364,0.2093,144.669
24,12264,4,2048,51200,256,1,1,1,0.1107,96.512,0.1424,138.411,0.2353,129.154
24,12288,4,2048,51200,256,1,1,1,0.0747,143.525,0.1257,157.43,0.1972,154.712
24,12312,4,2048,51200,256,1,1,1,0.1234,87.234,0.1466,135.516,0.2405,127.337
24,12336,4,2048,51200,256,1,1,1,0.0895,120.681,0.144,138.538,0.2211,139.079
24,12360,4,2048,51200,256,1,1,1,0.1136,95.461,0.1465,136.685,0.2773,111.309
24,12384,4,2048,51200,256,1,1,1,0.0748,145.46,0.1303,154.225,0.2036,152.214
24,12408,4,2048,51200,256,1,1,1,0.1152,94.803,0.1478,136.575,0.2899,107.276
24,12432,4,2048,51200,256,1,1,1,0.0908,120.677,0.1456,139.176,0.2263,137.943
24,12456,4,2048,51200,256,1,1,1,0.115,95.656,0.1491,136.365,0.2689,116.569
24,12480,4,2048,51200,256,1,1,1,0.0732,150.794,0.1314,155.336,0.213,147.693
24,12504,4,2048,51200,256,1,1,1,0.1264,87.726,0.15,136.627,0.2448,128.972
24,12528,4,2048,51200,256,1,1,1,0.0928,119.895,0.1474,139.561,0.226,140.279
24,12552,4,2048,51200,256,1,1,1,0.1178,94.811,0.1507,137.019,0.2873,110.748
24,12576,4,2048,51200,256,1,1,1,0.0767,146.098,0.1335,155.28,0.2101,152.007
24,12600,4,2048,51200,256,1,1,1,0.1183,95.128,0.1541,135.034,0.2966,108.094
24,12624,4,2048,51200,256,1,1,1,0.0922,122.477,0.1484,140.748,0.2263,142.22
24,12648,4,2048,51200,256,1,1,1,0.1186,95.55,0.1542,135.944,0.2905,111.204
24,12672,4,2048,51200,256,1,1,1,0.0786,144.647,0.1393,151.107,0.2145,151.164
24,12696,4,2048,51200,256,1,1,1,0.1198,95.31,0.1551,136.182,0.3023,107.647
24,12720,4,2048,51200,256,1,1,1,0.094,121.923,0.1327,159.863,0.236,138.419
24,12744,4,2048,51200,256,1,1,1,0.1214,94.693,0.1334,159.604,0.2633,124.52
24,12768,4,2048,51200,256,1,1,1,0.0795,145.089,0.1283,166.584,0.2145,153.398
24,12792,4,2048,51200,256,1,1,1,0.1315,88.106,0.1561,137.427,0.264,125.122
24,12816,4,2048,51200,256,1,1,1,0.0963,120.679,0.1558,138.21,0.2216,149.605
24,12840,4,2048,51200,256,1,1,1,0.1222,95.464,0.1591,135.793,0.2996,111.057
24,12864,4,2048,51200,256,1,1,1,0.0794,147.49,0.1415,153.268,0.2196,152.063
