num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
16,16,4,2048,51200,256,1,1,1,,,,,,
16,16,4,2048,51200,256,1,1,1,0.003,0.358,0.0001,0.234,0.0032,0.351
16,32,4,2048,51200,256,1,1,1,0.0032,0.682,0.0001,0.898,0.0034,0.687
16,48,4,2048,51200,256,1,1,1,0.0035,0.973,0.0001,2.022,0.0037,1.006
16,64,4,2048,51200,256,1,1,1,0.0008,5.77,0.0002,3.539,0.001,5.193
16,80,4,2048,51200,256,1,1,1,0.0035,1.662,0.0002,5.578,0.0037,1.797
16,96,4,2048,51200,256,1,1,1,,,,,,
16,16,4,2048,51200,256,1,1,1,0.003,0.36,0.0001,0.243,0.0032,0.351
16,32,4,2048,51200,256,1,1,1,0.0032,0.683,0.0001,0.966,0.0034,0.686
16,48,4,2048,51200,256,1,1,1,0.0035,0.974,0.0001,2.183,0.0037,1.006
16,64,4,2048,51200,256,1,1,1,0.0008,5.786,0.0001,3.833,0.001,5.224
16,80,4,2048,51200,256,1,1,1,0.0035,1.665,0.0001,5.965,0.0037,1.801
16,96,4,2048,51200,256,1,1,1,0.0033,2.166,0.0001,8.748,0.0035,2.385
16,112,4,2048,51200,256,1,1,1,0.0035,2.386,0.0001,11.704,0.0037,2.693
16,128,4,2048,51200,256,1,1,1,0.0008,12.242,0.0001,15.252,0.001,11.723
16,144,4,2048,51200,256,1,1,1,0.0035,3.132,0.0001,19.985,0.0038,3.662
16,160,4,2048,51200,256,1,1,1,0.0033,3.714,0.0001,27.685,0.0036,4.404
16,176,4,2048,51200,256,1,1,1,0.0035,3.923,0.0001,29.679,0.0038,4.724
16,192,4,2048,51200,256,1,1,1,0.0008,18.431,0.0001,35.654,0.0011,17.801
16,208,4,2048,51200,256,1,1,1,0.0036,4.73,0.0001,41.452,0.0038,5.899
16,224,4,2048,51200,256,1,1,1,0.0033,5.59,0.0001,44.317,0.0036,6.893
16,240,4,2048,51200,256,1,1,1,0.0036,5.554,0.0001,51.881,0.0039,7.119
16,256,4,2048,51200,256,1,1,1,0.0009,25.113,0.0002,53.741,0.0012,26.049
16,272,4,2048,51200,256,1,1,1,0.0038,6.096,0.0002,56.775,0.0041,7.972
16,288,4,2048,51200,256,1,1,1,0.0038,6.471,0.0002,57.73,0.0038,9.258
16,304,4,2048,51200,256,1,1,1,0.0038,6.964,0.0002,68.793,0.0042,9.281
16,320,4,2048,51200,256,1,1,1,0.0009,31.317,0.0002,66.788,0.0013,32.427
16,336,4,2048,51200,256,1,1,1,0.0038,7.813,0.0002,72.338,0.0043,10.375
16,352,4,2048,51200,256,1,1,1,0.0035,9.094,0.0002,77.1,0.004,12.02
16,368,4,2048,51200,256,1,1,1,0.0039,8.668,0.0002,81.573,0.0042,12.138
16,384,4,2048,51200,256,1,1,1,0.0009,41.398,0.0002,81.896,0.0013,43.489
16,400,4,2048,51200,256,1,1,1,0.0043,8.64,0.0002,97.596,0.0047,12.469
16,416,4,2048,51200,256,1,1,1,0.0036,10.765,0.0002,107.931,0.0043,14.556
16,432,4,2048,51200,256,1,1,1,0.004,10.405,0.0003,85.986,0.0043,15.106
16,448,4,2048,51200,256,1,1,1,0.001,43.503,0.0003,97.925,0.0014,48.657
16,464,4,2048,51200,256,1,1,1,0.004,11.336,0.0003,92.973,0.0045,16.235
16,480,4,2048,51200,256,1,1,1,0.0039,12.03,0.0003,107.792,0.0041,19.046
16,496,4,2048,51200,256,1,1,1,0.004,12.27,0.0003,116.327,0.005,16.219
16,512,4,2048,51200,256,1,1,1,0.001,53.625,0.0003,114.839,0.0015,59.176
16,528,4,2048,51200,256,1,1,1,0.004,13.306,0.0004,94.274,0.0045,19.839
16,544,4,2048,51200,256,1,1,1,0.0036,15.342,0.0004,95.841,0.0047,20.086
16,560,4,2048,51200,256,1,1,1,0.0047,12.258,0.0004,115.643,0.0053,18.581
16,576,4,2048,51200,256,1,1,1,0.001,58.448,0.0004,97.855,0.0016,64.225
16,592,4,2048,51200,256,1,1,1,0.0042,15.015,0.0004,106.117,0.0047,23.044
16,608,4,2048,51200,256,1,1,1,0.0036,17.988,0.0004,113.08,0.0048,23.636
16,624,4,2048,51200,256,1,1,1,0.0042,15.894,0.0005,111.103,0.0056,21.028
16,640,4,2048,51200,256,1,1,1,0.001,69.894,0.0004,126.05,0.0018,70.399
16,656,4,2048,51200,256,1,1,1,0.0043,16.753,0.0005,112.146,0.0052,24.968
16,672,4,2048,51200,256,1,1,1,0.0037,20.048,0.0005,112.7,0.0045,29.506
16,688,4,2048,51200,256,1,1,1,0.0044,17.553,0.0005,128.547,0.0059,23.681
16,704,4,2048,51200,256,1,1,1,0.0012,66.05,0.0005,139.139,0.002,72.968
16,720,4,2048,51200,256,1,1,1,0.0045,18.123,0.0006,115.968,0.0053,28.308
16,736,4,2048,51200,256,1,1,1,0.0038,22.605,0.0006,126.589,0.005,30.966
16,752,4,2048,51200,256,1,1,1,0.0046,19.199,0.0006,120.625,0.0061,26.537
16,768,4,2048,51200,256,1,1,1,0.0011,82.001,0.0005,140.89,0.0021,79.855
16,784,4,2048,51200,256,1,1,1,0.0047,19.925,0.0007,114.127,0.0056,30.958
16,800,4,2048,51200,256,1,1,1,0.0038,25.341,0.0007,121.335,0.0053,34.079
16,816,4,2048,51200,256,1,1,1,0.0057,17.157,0.0008,111.354,0.0064,29.121
16,832,4,2048,51200,256,1,1,1,0.0014,74.636,0.0007,122.056,0.0022,87.525
16,848,4,2048,51200,256,1,1,1,0.0048,21.613,0.0006,146.231,0.0058,34.305
16,864,4,2048,51200,256,1,1,1,0.0042,25.384,0.0007,144.484,0.0053,38.652
16,880,4,2048,51200,256,1,1,1,0.0049,22.25,0.0009,117.927,0.0067,31.454
16,896,4,2048,51200,256,1,1,1,0.0013,85.801,0.0008,125.809,0.0022,100.082
16,912,4,2048,51200,256,1,1,1,0.005,23.146,0.0007,145.513,0.0069,32.402
16,928,4,2048,51200,256,1,1,1,0.0042,28.186,0.0007,165.937,0.0055,42.486
16,944,4,2048,51200,256,1,1,1,0.0051,23.747,0.0009,123.324,0.0062,38.43
16,960,4,2048,51200,256,1,1,1,0.0015,82.747,0.0009,129.944,0.0028,89.163
16,976,4,2048,51200,256,1,1,1,0.0053,24.194,0.0009,134.752,0.0073,34.566
16,992,4,2048,51200,256,1,1,1,0.0043,30.253,0.001,127.646,0.0051,51.047
16,1008,4,2048,51200,256,1,1,1,0.0054,25.049,0.001,131.922,0.0063,42.313
