num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
128,128,4,2048,51200,256,1,1,1,,,,,,
128,128,4,2048,51200,256,1,1,1,0.0289,0.335,0.0001,15.41,,
128,128,4,2048,51200,256,1,1,1,0.0287,0.337,0.0002,14.256,0.0289,0.408
128,256,4,2048,51200,256,1,1,1,0.0299,0.719,0.0002,53.473,0.0302,0.994
128,384,4,2048,51200,256,1,1,1,0.0382,0.928,0.0002,86.841,0.0388,1.41
128,512,4,2048,51200,256,1,1,1,0.0053,9.669,0.0003,107.455,0.0055,15.622
128,640,4,2048,51200,256,1,1,1,0.0344,2.032,0.0005,115.011,0.0328,3.761
128,768,4,2048,51200,256,1,1,1,0.0308,2.927,0.0006,131.282,0.0315,5.318
128,896,4,2048,51200,256,1,1,1,0.0393,2.867,0.0008,125.557,0.0335,6.512
128,1024,4,2048,51200,256,1,1,1,0.0057,24.296,0.001,142.147,0.0069,39.979
128,1152,4,2048,51200,256,1,1,1,0.0327,5.02,0.0014,128.355,0.034,9.955
128,1280,4,2048,51200,256,1,1,1,0.0377,5.121,0.0014,150.781,0.0326,12.52
128,1408,4,2048,51200,256,1,1,1,0.0331,6.785,0.0018,144.269,0.0432,11.215
128,1536,4,2048,51200,256,1,1,1,0.006,42.869,0.0021,150.448,0.0094,60.388
128,1664,4,2048,51200,256,1,1,1,0.0409,7.166,0.0023,155.271,0.0364,18.041
128,1792,4,2048,51200,256,1,1,1,0.039,8.48,0.0029,146.961,0.0355,21.194
128,1920,4,2048,51200,256,1,1,1,0.0341,10.852,0.0039,122.975,0.0383,22.301
128,2048,4,2048,51200,256,1,1,1,0.0075,55.282,0.0034,159.738,0.0103,93.625
128,2176,4,2048,51200,256,1,1,1,0.0448,10.188,0.0053,117.849,0.0523,20.585
128,2304,4,2048,51200,256,1,1,1,0.0337,14.912,0.0048,143.463,0.0483,24.834
