num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
48,48,4,2048,51200,256,1,1,1,,,,,,
48,48,4,2048,51200,256,1,1,1,0.0085,0.395,0.0001,2.179,0.0087,0.422
48,96,4,2048,51200,256,1,1,1,0.0104,0.677,0.0001,8.794,,
48,48,4,2048,51200,256,1,1,1,0.0085,0.397,0.0001,2.179,0.0087,0.425
48,96,4,2048,51200,256,1,1,1,0.0089,0.79,0.0001,9.146,0.0091,0.906
48,144,4,2048,51200,256,1,1,1,0.0112,0.983,0.0001,20.175,0.0098,1.402
48,192,4,2048,51200,256,1,1,1,0.002,7.711,0.0001,35.362,0.0022,9.194
48,240,4,2048,51200,256,1,1,1,0.0097,2.058,0.0001,56.375,0.0102,2.698
48,288,4,2048,51200,256,1,1,1,0.009,2.758,0.0002,55.878,0.0102,3.483
48,336,4,2048,51200,256,1,1,1,0.0097,3.08,0.0002,71.417,0.0115,3.885
48,384,4,2048,51200,256,1,1,1,0.0021,17.02,0.0002,82.062,0.0025,22.064
48,432,4,2048,51200,256,1,1,1,0.0116,3.545,0.0003,89.144,0.0103,6.364
48,480,4,2048,51200,256,1,1,1,0.0106,4.443,0.0003,97.769,0.0099,7.856
48,528,4,2048,51200,256,1,1,1,0.012,4.491,0.0004,89.719,0.0106,8.499
48,576,4,2048,51200,256,1,1,1,0.0024,25.177,0.0005,94.684,0.003,34.201
48,624,4,2048,51200,256,1,1,1,0.0102,6.608,0.0005,106.219,0.0129,9.147
48,672,4,2048,51200,256,1,1,1,0.0094,7.947,0.0005,123.107,0.0105,12.778
48,720,4,2048,51200,256,1,1,1,0.0102,8.034,0.0005,126.297,0.0133,11.292
48,768,4,2048,51200,256,1,1,1,0.0023,38.743,0.0006,126.654,0.0033,51.306
48,816,4,2048,51200,256,1,1,1,0.0132,7.448,0.0008,113.865,0.0122,15.253
48,864,4,2048,51200,256,1,1,1,0.0105,10.19,0.0008,122.111,0.0131,15.628
48,912,4,2048,51200,256,1,1,1,0.0136,8.493,0.0009,123.975,0.0123,18.308
48,960,4,2048,51200,256,1,1,1,0.0028,43.938,0.001,126.334,0.0041,59.361
48,1008,4,2048,51200,256,1,1,1,0.0113,11.881,0.0011,125.516,0.0124,21.521
48,1056,4,2048,51200,256,1,1,1,0.0122,11.785,0.001,139.757,0.0117,24.77
48,1104,4,2048,51200,256,1,1,1,0.0143,10.754,0.001,155.862,0.0156,20.13
48,1152,4,2048,51200,256,1,1,1,0.0028,58.792,0.0014,124.233,0.0046,73.282
48,1200,4,2048,51200,256,1,1,1,0.0117,14.941,0.0014,132.329,0.0161,22.557
48,1248,4,2048,51200,256,1,1,1,0.0106,17.6,0.0014,142.751,0.0143,27.182
48,1296,4,2048,51200,256,1,1,1,0.0126,15.643,0.0018,122.934,0.0171,24.385
48,1344,4,2048,51200,256,1,1,1,0.0033,62.704,0.0018,129.945,0.005,89.649
48,1392,4,2048,51200,256,1,1,1,0.0122,18.118,0.0019,133.451,0.0144,32.92
48,1440,4,2048,51200,256,1,1,1,0.0128,18.151,0.002,134.39,0.0129,39.239
48,1488,4,2048,51200,256,1,1,1,0.0155,15.831,0.0021,137.1,0.0147,36.292
48,1536,4,2048,51200,256,1,1,1,0.0033,77.126,0.002,151.427,0.0059,95.4
48,1584,4,2048,51200,256,1,1,1,0.0154,17.573,0.002,168.373,0.0187,32.087
48,1632,4,2048,51200,256,1,1,1,0.011,25.899,0.0023,148.705,0.016,39.483
48,1680,4,2048,51200,256,1,1,1,0.0127,23.366,0.0029,127.053,0.0189,35.349
48,1728,4,2048,51200,256,1,1,1,0.0039,79.097,0.0027,147.29,0.0073,95.752
48,1776,4,2048,51200,256,1,1,1,0.0129,25.333,0.0031,135.028,0.0159,46.642
48,1824,4,2048,51200,256,1,1,1,0.0133,25.652,0.0029,149.874,0.0149,52.188
48,1872,4,2048,51200,256,1,1,1,0.0131,27.099,0.0032,141.687,0.0202,40.355
48,1920,4,2048,51200,256,1,1,1,0.004,91.566,0.0039,125.39,0.0077,110.996
48,1968,4,2048,51200,256,1,1,1,0.0154,25.121,0.0036,141.144,0.0209,42.763
48,2016,4,2048,51200,256,1,1,1,0.0137,29.215,0.0035,152.116,0.019,49.268
48,2064,4,2048,51200,256,1,1,1,0.017,24.506,0.0039,143.033,0.0227,43.038
48,2112,4,2048,51200,256,1,1,1,0.005,87.461,0.0039,149.14,0.0084,121.369
48,2160,4,2048,51200,256,1,1,1,0.0141,31.944,0.0042,143.957,0.0229,46.334
48,2208,4,2048,51200,256,1,1,1,0.0118,39.65,0.0048,133.427,0.0161,68.947
48,2256,4,2048,51200,256,1,1,1,0.0172,28.162,0.0043,155.26,0.0192,60.007
48,2304,4,2048,51200,256,1,1,1,0.005,99.635,0.0049,141.202,0.0112,106.998
48,2352,4,2048,51200,256,1,1,1,0.0183,28.487,0.0048,152.378,0.0199,62.466
48,2400,4,2048,51200,256,1,1,1,0.0159,33.789,0.0041,185.665,0.0206,62.943
48,2448,4,2048,51200,256,1,1,1,0.0192,29.048,0.0044,180.138,0.0266,50.464
48,2496,4,2048,51200,256,1,1,1,0.0056,102.475,0.0042,196.49,0.0123,113.648
48,2544,4,2048,51200,256,1,1,1,0.0188,31.693,0.0053,160.222,0.0274,52.627
48,2592,4,2048,51200,256,1,1,1,0.0149,41.143,0.0056,157.701,0.0221,67.641
48,2640,4,2048,51200,256,1,1,1,0.0161,39.272,0.0072,126.12,0.022,70.231
48,2688,4,2048,51200,256,1,1,1,0.0055,119.702,0.0068,139.362,0.0128,125.446
48,2736,4,2048,51200,256,1,1,1,0.0166,40.701,0.0077,127.517,0.0231,71.609
48,2784,4,2048,51200,256,1,1,1,0.0152,45.654,0.0059,171.321,0.0193,88.429
48,2832,4,2048,51200,256,1,1,1,0.0209,34.162,0.007,150.87,0.0288,61.366
48,2880,4,2048,51200,256,1,1,1,0.0063,116.379,0.0075,145.804,0.0139,131.405
48,2928,4,2048,51200,256,1,1,1,0.021,36.16,0.0061,185.256,0.0298,63.227
48,2976,4,2048,51200,256,1,1,1,0.0155,50.19,0.0068,170.808,0.0253,76.851
48,3024,4,2048,51200,256,1,1,1,0.0177,45.35,0.0085,140.72,0.0323,61.932
48,3072,4,2048,51200,256,1,1,1,0.0055,148.982,0.0077,160.902,0.0154,133.919
48,3120,4,2048,51200,256,1,1,1,0.0181,46.708,0.0091,140.902,0.0332,63.947
48,3168,4,2048,51200,256,1,1,1,0.0135,64.56,0.0087,150.747,0.0285,76.76
48,3216,4,2048,51200,256,1,1,1,0.0184,48.492,0.0095,142.797,0.0341,65.969
48,3264,4,2048,51200,256,1,1,1,0.0083,110.781,0.0097,143.541,0.018,128.552
48,3312,4,2048,51200,256,1,1,1,0.0233,40.44,0.0086,167.382,0.028,84.966
48,3360,4,2048,51200,256,1,1,1,0.0184,52.353,0.0098,151.141,0.0239,102.35
48,3408,4,2048,51200,256,1,1,1,0.0229,43.184,0.0091,166.435,0.0285,88.287
48,3456,4,2048,51200,256,1,1,1,0.0107,95.026,0.008,194.611,0.0212,121.499
48,3504,4,2048,51200,256,1,1,1,0.0236,43.993,0.0099,163.0,0.0383,69.217
48,3552,4,2048,51200,256,1,1,1,0.0187,56.911,0.008,207.634,0.0287,94.639
48,3600,4,2048,51200,256,1,1,1,0.025,43.707,0.0104,162.981,0.0312,89.4
48,3648,4,2048,51200,256,1,1,1,0.0102,109.724,0.0114,153.362,0.0219,130.657
48,3696,4,2048,51200,256,1,1,1,0.0206,55.477,0.012,149.022,0.0418,70.158
48,3744,4,2048,51200,256,1,1,1,0.0177,65.955,0.0122,151.058,0.0308,97.764
48,3792,4,2048,51200,256,1,1,1,0.0209,57.153,0.013,145.071,0.0336,91.699
48,3840,4,2048,51200,256,1,1,1,0.0136,89.698,0.0126,152.908,0.023,137.289
48,3888,4,2048,51200,256,1,1,1,0.0286,43.728,0.0129,153.086,0.0356,90.809
48,3936,4,2048,51200,256,1,1,1,0.018,71.043,0.0121,167.813,0.0292,113.423
48,3984,4,2048,51200,256,1,1,1,0.0297,43.972,0.0141,147.663,0.0407,83.232
48,4032,4,2048,51200,256,1,1,1,0.0116,115.458,0.0129,165.362,0.0295,117.673
48,4080,4,2048,51200,256,1,1,1,0.0315,43.355,0.0147,148.551,0.0419,84.711
48,4128,4,2048,51200,256,1,1,1,0.0186,75.13,0.0133,167.397,0.0377,96.259
48,4176,4,2048,51200,256,1,1,1,0.023,61.836,0.016,143.139,0.0474,78.192
48,4224,4,2048,51200,256,1,1,1,0.0123,118.326,0.0149,156.68,0.0301,125.976
48,4272,4,2048,51200,256,1,1,1,0.0237,62.484,0.0164,145.831,0.0486,79.801
48,4320,4,2048,51200,256,1,1,1,0.0226,66.885,0.0165,148.61,0.0332,119.336
48,4368,4,2048,51200,256,1,1,1,0.03,51.44,0.0153,163.868,0.0513,78.833
48,4416,4,2048,51200,256,1,1,1,0.0139,113.511,0.0154,165.9,0.0318,129.77
48,4464,4,2048,51200,256,1,1,1,0.0309,52.026,0.016,163.477,0.0545,77.364
48,4512,4,2048,51200,256,1,1,1,0.0172,95.186,0.017,156.956,0.0401,107.27
48,4560,4,2048,51200,256,1,1,1,0.025,66.764,0.0179,152.624,0.0429,102.377
48,4608,4,2048,51200,256,1,1,1,0.0137,123.856,0.0193,144.298,0.0358,125.395
48,4656,4,2048,51200,256,1,1,1,0.0225,76.938,0.0192,148.185,0.0418,109.321
48,4704,4,2048,51200,256,1,1,1,0.0216,81.605,0.0169,171.988,0.0386,120.844
48,4752,4,2048,51200,256,1,1,1,0.0311,57.778,0.0195,151.812,0.0498,95.59
48,4800,4,2048,51200,256,1,1,1,0.0144,127.362,0.018,167.949,0.0341,142.431
48,4848,4,2048,51200,256,1,1,1,0.0324,57.648,0.0207,149.181,0.0512,96.535
48,4896,4,2048,51200,256,1,1,1,0.0221,85.792,0.0189,166.486,0.0485,103.995
48,4944,4,2048,51200,256,1,1,1,0.0328,58.982,0.0209,153.586,0.0559,91.912
48,4992,4,2048,51200,256,1,1,1,0.0139,141.857,0.0185,176.494,0.0399,131.127
48,5040,4,2048,51200,256,1,1,1,0.0242,82.767,0.0224,148.812,0.0579,92.045
48,5088,4,2048,51200,256,1,1,1,0.0185,110.319,0.0214,158.571,0.0509,106.616
48,5136,4,2048,51200,256,1,1,1,0.0253,82.003,0.0231,149.771,0.0591,93.58
48,5184,4,2048,51200,256,1,1,1,0.0173,122.094,0.0237,148.561,0.0385,146.456
48,5232,4,2048,51200,256,1,1,1,0.0323,66.36,0.0219,163.904,0.0519,110.562
48,5280,4,2048,51200,256,1,1,1,0.0263,83.083,0.0227,160.935,0.0443,131.616
48,5328,4,2048,51200,256,1,1,1,0.0318,69.757,0.0227,163.779,0.0526,112.874
48,5376,4,2048,51200,256,1,1,1,0.0199,113.323,0.0263,144.003,0.0437,138.427
48,5424,4,2048,51200,256,1,1,1,0.0325,70.418,0.0235,164.263,0.0636,96.643
48,5472,4,2048,51200,256,1,1,1,0.0268,86.951,0.021,186.492,0.051,122.663
48,5520,4,2048,51200,256,1,1,1,0.0334,70.956,0.0245,163.197,0.0707,90.026
48,5568,4,2048,51200,256,1,1,1,0.0155,155.589,0.0255,159.556,0.0454,142.452
48,5616,4,2048,51200,256,1,1,1,0.0334,73.23,0.028,147.872,0.069,95.331
48,5664,4,2048,51200,256,1,1,1,0.0219,113.213,0.0266,158.308,0.056,119.43
48,5712,4,2048,51200,256,1,1,1,0.0291,86.774,0.0288,148.42,0.0593,114.547
48,5760,4,2048,51200,256,1,1,1,0.0187,136.67,0.0317,137.151,0.0564,122.431
48,5808,4,2048,51200,256,1,1,1,0.0384,67.778,0.0304,145.453,0.0585,119.946
