num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
8,8,4,2048,51200,256,1,1,1,,,,,,
8,8,4,2048,51200,256,1,1,1,0.0017,0.328,0.0001,0.062,0.0019,0.284
8,16,4,2048,51200,256,1,1,1,0.0018,0.617,0.0001,0.245,0.0021,0.543
8,24,4,2048,51200,256,1,1,1,0.0019,0.869,0.0001,0.548,0.002,0.844
8,32,4,2048,51200,256,1,1,1,0.0005,4.231,0.0001,0.981,0.0007,3.266
8,40,4,2048,51200,256,1,1,1,0.0019,1.458,0.0001,1.548,0.0023,1.32
8,48,4,2048,51200,256,1,1,1,0.0018,1.903,0.0001,2.185,0.002,1.877
8,56,4,2048,51200,256,1,1,1,0.0019,2.071,0.0001,2.996,0.0023,1.911
8,64,4,2048,51200,256,1,1,1,0.0005,8.923,0.0001,3.98,,
8,8,4,2048,51200,256,1,1,1,0.0017,0.326,0.0001,0.058,0.0018,0.301
8,16,4,2048,51200,256,1,1,1,0.0018,0.613,0.0001,0.23,0.0019,0.578
8,24,4,2048,51200,256,1,1,1,0.0019,0.867,0.0001,0.521,0.0022,0.794
8,32,4,2048,51200,256,1,1,1,0.0005,4.184,0.0001,0.918,0.0007,3.151
8,40,4,2048,51200,256,1,1,1,0.0019,1.453,0.0001,1.415,0.0021,1.419
8,48,4,2048,51200,256,1,1,1,0.0018,1.891,0.0001,2.052,0.002,1.865
8,56,4,2048,51200,256,1,1,1,0.0019,2.054,0.0001,2.825,0.0021,2.065
8,64,4,2048,51200,256,1,1,1,0.0005,8.574,0.0001,3.687,0.0007,6.811
8,72,4,2048,51200,256,1,1,1,0.0019,2.663,0.0001,4.584,0.0021,2.74
8,80,4,2048,51200,256,1,1,1,0.0019,3.049,0.0001,5.622,0.002,3.335
8,88,4,2048,51200,256,1,1,1,0.002,3.288,0.0001,6.903,0.0023,3.258
8,96,4,2048,51200,256,1,1,1,0.0005,13.032,0.0001,8.149,0.0007,11.061
8,104,4,2048,51200,256,1,1,1,0.002,3.936,0.0001,9.678,0.0022,4.186
8,112,4,2048,51200,256,1,1,1,0.0018,4.634,0.0001,11.115,0.0021,4.702
8,120,4,2048,51200,256,1,1,1,0.002,4.57,0.0001,12.705,0.0022,4.979
8,128,4,2048,51200,256,1,1,1,0.0005,17.864,0.0001,14.534,0.0008,15.419
8,136,4,2048,51200,256,1,1,1,0.002,5.055,0.0001,16.523,0.0023,5.619
8,144,4,2048,51200,256,1,1,1,0.002,5.448,0.0001,18.76,0.0021,6.462
8,152,4,2048,51200,256,1,1,1,0.0021,5.706,0.0001,20.764,0.0025,5.925
8,160,4,2048,51200,256,1,1,1,0.0006,21.644,0.0001,23.071,0.0008,18.764
8,168,4,2048,51200,256,1,1,1,0.0021,6.371,0.0001,27.265,0.0025,6.671
8,176,4,2048,51200,256,1,1,1,0.0019,7.248,0.0001,28.226,0.0023,7.856
8,184,4,2048,51200,256,1,1,1,0.0021,6.997,0.0001,34.072,0.0025,7.683
8,192,4,2048,51200,256,1,1,1,0.0006,27.175,0.0001,33.799,0.0008,24.11
8,200,4,2048,51200,256,1,1,1,0.0021,7.589,0.0001,35.714,0.0024,8.966
8,208,4,2048,51200,256,1,1,1,0.0019,8.645,0.0001,39.076,0.0023,9.714
8,216,4,2048,51200,256,1,1,1,0.0021,8.251,0.0001,44.135,0.0026,8.934
8,224,4,2048,51200,256,1,1,1,0.0006,29.664,0.0002,43.382,0.0009,28.157
8,232,4,2048,51200,256,1,1,1,0.0021,8.898,0.0001,51.211,0.0027,9.698
8,240,4,2048,51200,256,1,1,1,0.002,10.133,0.0002,50.171,0.0023,11.696
8,248,4,2048,51200,256,1,1,1,0.0022,9.585,0.0002,53.657,0.0024,11.778
8,256,4,2048,51200,256,1,1,1,0.0006,34.74,0.0002,53.261,0.0009,32.566
8,264,4,2048,51200,256,1,1,1,0.0023,9.726,0.0002,54.662,0.0025,12.799
8,272,4,2048,51200,256,1,1,1,0.0021,10.978,0.0002,61.971,0.0024,13.413
8,280,4,2048,51200,256,1,1,1,0.0022,11.035,0.0002,56.837,0.0028,12.264
8,288,4,2048,51200,256,1,1,1,0.0007,37.985,0.0002,56.694,0.001,36.312
8,296,4,2048,51200,256,1,1,1,0.0025,10.439,0.0002,68.292,0.0026,14.468
8,304,4,2048,51200,256,1,1,1,0.0019,13.801,0.0002,61.376,0.0024,15.884
8,312,4,2048,51200,256,1,1,1,0.0025,10.979,0.0002,64.077,0.0026,15.683
8,320,4,2048,51200,256,1,1,1,0.0006,44.973,0.0002,64.727,0.001,41.228
8,328,4,2048,51200,256,1,1,1,0.0025,11.436,0.0002,64.851,0.0026,16.606
8,336,4,2048,51200,256,1,1,1,0.0021,14.187,0.0002,66.297,0.0025,17.782
8,344,4,2048,51200,256,1,1,1,0.0023,13.472,0.0002,74.085,0.0027,17.468
8,352,4,2048,51200,256,1,1,1,0.0007,47.915,0.0002,76.231,0.001,45.761
8,360,4,2048,51200,256,1,1,1,0.0026,12.574,0.0002,70.38,0.003,16.416
8,368,4,2048,51200,256,1,1,1,0.0019,17.544,0.0002,73.494,0.0026,19.955
8,376,4,2048,51200,256,1,1,1,0.0027,12.923,0.0003,72.52,0.0027,19.482
8,384,4,2048,51200,256,1,1,1,0.0006,55.566,0.0002,87.28,0.001,53.055
8,392,4,2048,51200,256,1,1,1,0.0027,13.384,0.0003,78.676,0.0028,20.33
8,400,4,2048,51200,256,1,1,1,0.002,19.039,0.0002,89.469,0.0025,23.792
8,408,4,2048,51200,256,1,1,1,0.0028,13.798,0.0003,84.753,0.0032,18.77
8,416,4,2048,51200,256,1,1,1,0.0007,54.714,0.0002,91.611,0.0011,56.331
8,424,4,2048,51200,256,1,1,1,0.0028,14.323,0.0003,80.697,0.0033,19.518
8,432,4,2048,51200,256,1,1,1,0.002,20.999,0.0003,85.986,0.0027,24.663
8,440,4,2048,51200,256,1,1,1,0.0029,14.783,0.0003,87.165,0.0031,22.133
8,448,4,2048,51200,256,1,1,1,0.0006,69.375,0.0003,92.421,0.0011,65.659
8,456,4,2048,51200,256,1,1,1,0.0027,16.212,0.0003,84.852,0.0034,20.822
8,464,4,2048,51200,256,1,1,1,0.0022,20.219,0.0003,99.308,0.0026,28.094
8,472,4,2048,51200,256,1,1,1,0.0031,15.059,0.0003,85.683,0.0032,23.276
8,480,4,2048,51200,256,1,1,1,0.0008,61.758,0.0003,98.1,0.0012,63.375
8,488,4,2048,51200,256,1,1,1,0.003,16.075,0.0003,92.24,0.0034,23.289
8,496,4,2048,51200,256,1,1,1,0.002,24.137,0.0003,101.046,0.0025,32.534
8,504,4,2048,51200,256,1,1,1,0.0027,18.449,0.0003,96.115,0.0036,23.194
8,512,4,2048,51200,256,1,1,1,0.0006,87.202,0.0003,104.577,0.0011,80.757
8,520,4,2048,51200,256,1,1,1,0.0031,16.878,0.0004,79.239,0.0038,23.039
8,528,4,2048,51200,256,1,1,1,0.002,26.695,0.0004,90.108,0.0029,31.009
8,536,4,2048,51200,256,1,1,1,0.0031,17.456,0.0004,86.463,0.0033,28.118
8,544,4,2048,51200,256,1,1,1,0.0011,52.69,0.0004,100.033,0.0018,53.946
8,552,4,2048,51200,256,1,1,1,0.0028,20.688,0.0004,91.367,0.0038,25.56
8,560,4,2048,51200,256,1,1,1,0.0023,25.137,0.0004,94.501,0.0027,36.712
8,568,4,2048,51200,256,1,1,1,0.0034,17.616,0.0005,87.428,0.0036,28.557
8,576,4,2048,51200,256,1,1,1,0.0009,68.028,0.0004,107.683,0.0017,62.957
8,584,4,2048,51200,256,1,1,1,0.0033,18.539,0.0005,97.69,0.0036,29.275
8,592,4,2048,51200,256,1,1,1,0.0024,26.609,0.0005,96.813,0.0028,39.186
8,600,4,2048,51200,256,1,1,1,0.0034,18.991,0.0005,93.091,0.0042,26.444
