num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
64,64,4,2048,51200,256,1,1,1,,,,,,
64,64,4,2048,51200,256,1,1,1,0.0112,0.408,0.0001,3.677,0.0114,0.448
64,128,4,2048,51200,256,1,1,1,,,,,,
64,64,4,2048,51200,256,1,1,1,0.0112,0.406,0.0001,3.783,0.0114,0.448
64,128,4,2048,51200,256,1,1,1,0.0118,0.817,0.0001,15.192,0.012,0.983
64,192,4,2048,51200,256,1,1,1,0.0128,1.199,0.0001,34.592,0.013,1.546
64,256,4,2048,51200,256,1,1,1,0.0027,7.918,0.0002,53.129,0.003,10.05
64,320,4,2048,51200,256,1,1,1,0.0156,1.808,0.0002,64.231,0.015,2.765
64,384,4,2048,51200,256,1,1,1,0.012,2.943,0.0002,80.05,0.0142,3.861
64,448,4,2048,51200,256,1,1,1,0.0131,3.299,0.0003,98.897,0.0161,4.331
64,512,4,2048,51200,256,1,1,1,0.0028,18.11,0.0003,108.761,0.0034,25.385
64,576,4,2048,51200,256,1,1,1,0.0131,4.62,0.0005,91.62,0.0137,7.565
64,640,4,2048,51200,256,1,1,1,0.0147,4.748,0.0005,111.181,0.0133,9.318
64,704,4,2048,51200,256,1,1,1,0.0137,5.839,0.0006,117.684,0.0173,8.376
64,768,4,2048,51200,256,1,1,1,0.0032,28.619,0.0005,141.282,0.0041,41.322
64,832,4,2048,51200,256,1,1,1,0.0167,6.073,0.0007,121.571,0.0159,12.062
64,896,4,2048,51200,256,1,1,1,0.015,7.525,0.0009,120.54,0.0133,16.388
64,960,4,2048,51200,256,1,1,1,0.0144,8.684,0.001,124.81,0.0151,16.233
64,1024,4,2048,51200,256,1,1,1,0.0033,42.159,0.001,140.129,0.0048,57.308
64,1088,4,2048,51200,256,1,1,1,0.0152,9.937,0.0013,122.688,0.0198,15.476
64,1152,4,2048,51200,256,1,1,1,0.0135,12.193,0.0014,122.594,0.0181,18.723
64,1216,4,2048,51200,256,1,1,1,0.0185,9.634,0.0014,141.525,0.0205,18.154
64,1280,4,2048,51200,256,1,1,1,0.0039,49.209,0.0015,141.475,0.006,68.255
64,1344,4,2048,51200,256,1,1,1,0.0187,11.176,0.0014,166.779,0.0176,25.281
64,1408,4,2048,51200,256,1,1,1,0.0139,16.107,0.0018,144.09,0.019,25.486
64,1472,4,2048,51200,256,1,1,1,0.0157,15.346,0.002,143.119,0.0178,29.463
64,1536,4,2048,51200,256,1,1,1,0.0041,63.195,0.0017,186.666,0.0067,84.667
64,1600,4,2048,51200,256,1,1,1,0.0195,14.119,0.0023,147.019,0.0187,32.59
64,1664,4,2048,51200,256,1,1,1,0.017,17.235,0.0024,149.342,0.0205,31.989
64,1728,4,2048,51200,256,1,1,1,0.0203,15.321,0.0032,120.805,0.0189,37.159
64,1792,4,2048,51200,256,1,1,1,0.0049,68.131,0.003,139.17,0.0085,88.373
64,1856,4,2048,51200,256,1,1,1,0.0206,17.018,0.0028,162.404,0.0197,40.77
64,1920,4,2048,51200,256,1,1,1,0.0178,20.829,0.0039,122.96,0.0184,46.362
64,1984,4,2048,51200,256,1,1,1,0.0212,18.472,0.0034,153.467,0.025,36.264
64,2048,4,2048,51200,256,1,1,1,0.0048,86.115,0.0035,156.693,0.0092,105.098
64,2112,4,2048,51200,256,1,1,1,0.0168,25.785,0.004,145.924,0.0216,47.241
64,2176,4,2048,51200,256,1,1,1,0.0183,24.988,0.0051,121.306,0.025,43.084
64,2240,4,2048,51200,256,1,1,1,0.0172,27.921,0.0048,135.825,0.0269,42.306
64,2304,4,2048,51200,256,1,1,1,0.006,84.103,0.0049,143.1,0.0102,117.378
64,2368,4,2048,51200,256,1,1,1,0.0175,30.091,0.0047,157.377,0.0276,45.758
64,2432,4,2048,51200,256,1,1,1,0.0152,36.351,0.005,156.117,0.0256,51.771
64,2496,4,2048,51200,256,1,1,1,0.018,32.01,0.0051,159.468,0.0294,47.324
64,2560,4,2048,51200,256,1,1,1,0.0058,103.649,0.0055,154.816,0.0138,105.899
64,2624,4,2048,51200,256,1,1,1,0.0185,33.852,0.0064,141.769,0.0309,49.504
64,2688,4,2048,51200,256,1,1,1,0.0155,42.109,0.0065,145.541,0.0288,55.628
64,2752,4,2048,51200,256,1,1,1,0.0234,29.145,0.0071,140.523,0.032,52.307
64,2816,4,2048,51200,256,1,1,1,0.0079,89.353,0.0074,139.956,0.0165,105.642
64,2880,4,2048,51200,256,1,1,1,0.0243,30.357,0.0077,140.304,0.0275,66.438
64,2944,4,2048,51200,256,1,1,1,0.0208,36.785,0.007,161.519,0.0229,83.124
64,3008,4,2048,51200,256,1,1,1,0.0246,32.324,0.007,168.579,0.0273,72.663
64,3072,4,2048,51200,256,1,1,1,0.0083,99.264,0.0081,153.096,0.0147,140.158
64,3136,4,2048,51200,256,1,1,1,0.0254,33.64,0.0082,157.537,0.0291,73.78
64,3200,4,2048,51200,256,1,1,1,0.0217,40.839,0.0083,160.831,0.0255,87.522
64,3264,4,2048,51200,256,1,1,1,0.0256,35.762,0.009,155.252,0.0314,73.653
64,3328,4,2048,51200,256,1,1,1,0.0096,98.517,0.0098,148.307,0.0199,120.399
64,3392,4,2048,51200,256,1,1,1,0.0263,37.279,0.0096,156.979,0.0391,63.647
64,3456,4,2048,51200,256,1,1,1,0.023,44.112,0.008,196.592,0.0333,77.507
64,3520,4,2048,51200,256,1,1,1,0.027,38.892,0.0102,158.931,0.0321,83.202
64,3584,4,2048,51200,256,1,1,1,0.0088,123.404,0.012,140.14,0.021,131.762
64,3648,4,2048,51200,256,1,1,1,0.0277,40.378,0.0112,155.891,0.0434,65.958
64,3712,4,2048,51200,256,1,1,1,0.0181,63.707,0.0121,149.233,0.0347,85.16
64,3776,4,2048,51200,256,1,1,1,0.0233,51.012,0.0124,151.203,0.0356,85.938
64,3840,4,2048,51200,256,1,1,1,0.0106,115.22,0.0132,146.34,0.0269,117.501
64,3904,4,2048,51200,256,1,1,1,0.0241,52.295,0.0143,139.544,0.0377,86.431
64,3968,4,2048,51200,256,1,1,1,0.0226,57.458,0.0142,145.596,0.0375,89.725
64,4032,4,2048,51200,256,1,1,1,0.0317,42.087,0.0149,143.284,0.0457,75.943
64,4096,4,2048,51200,256,1,1,1,0.0107,128.848,0.0133,165.164,0.0238,150.046
64,4160,4,2048,51200,256,1,1,1,0.0255,55.334,0.0151,150.457,0.0418,88.043
64,4224,4,2048,51200,256,1,1,1,0.0236,61.432,0.0134,174.609,0.0411,92.282
64,4288,4,2048,51200,256,1,1,1,0.0336,44.465,0.015,160.416,0.0476,82.02
64,4352,4,2048,51200,256,1,1,1,0.0152,101.011,0.0182,136.085,0.035,114.649
64,4416,4,2048,51200,256,1,1,1,0.0349,45.057,0.0154,165.916,0.0492,84.01
64,4480,4,2048,51200,256,1,1,1,0.0242,66.889,0.0164,160.073,0.0395,107.637
64,4544,4,2048,51200,256,1,1,1,0.0273,60.789,0.0179,150.974,0.0541,80.694
64,4608,4,2048,51200,256,1,1,1,0.0147,115.998,0.0176,158.192,0.0388,115.539
64,4672,4,2048,51200,256,1,1,1,0.0373,46.808,0.019,150.229,0.0526,87.541
64,4736,4,2048,51200,256,1,1,1,0.0249,71.693,0.0175,167.657,0.0509,92.821
64,4800,4,2048,51200,256,1,1,1,0.0355,51.599,0.0212,142.605,0.0597,81.296
64,4864,4,2048,51200,256,1,1,1,0.0136,137.706,0.0203,152.871,0.0403,123.461
64,4928,4,2048,51200,256,1,1,1,0.0293,65.714,0.0214,148.619,0.0611,83.504
64,4992,4,2048,51200,256,1,1,1,0.0224,87.832,0.0217,150.606,0.0448,116.846
64,5056,4,2048,51200,256,1,1,1,0.0371,54.323,0.0188,177.892,0.0534,100.4
64,5120,4,2048,51200,256,1,1,1,0.0177,116.359,0.023,149.557,0.0445,123.423
64,5184,4,2048,51200,256,1,1,1,0.0381,55.393,0.0239,147.379,0.0661,85.159
64,5248,4,2048,51200,256,1,1,1,0.0226,95.249,0.0232,155.57,0.0486,118.572
64,5312,4,2048,51200,256,1,1,1,0.0388,56.919,0.0215,172.423,0.0582,101.373
64,5376,4,2048,51200,256,1,1,1,0.0208,108.253,0.025,151.681,0.0424,142.501
64,5440,4,2048,51200,256,1,1,1,0.0399,57.791,0.0239,162.226,0.0599,103.158
64,5504,4,2048,51200,256,1,1,1,0.0337,69.805,0.0253,156.82,0.0553,114.334
64,5568,4,2048,51200,256,1,1,1,0.0387,62.14,0.0234,173.696,0.0614,105.404
64,5632,4,2048,51200,256,1,1,1,0.0194,126.407,0.0254,163.46,0.0446,148.222
64,5696,4,2048,51200,256,1,1,1,0.0398,63.06,0.0245,173.366,0.0642,105.263
64,5760,4,2048,51200,256,1,1,1,0.0368,69.522,0.0307,141.632,0.0698,99.047
64,5824,4,2048,51200,256,1,1,1,0.0427,61.255,0.0268,166.125,0.0788,89.64
64,5888,4,2048,51200,256,1,1,1,0.0177,150.457,0.0295,153.852,0.0524,137.739
64,5952,4,2048,51200,256,1,1,1,0.0426,63.949,0.0274,169.302,0.0848,86.855
64,6016,4,2048,51200,256,1,1,1,0.0312,89.073,0.0312,152.056,0.0656,114.696
64,6080,4,2048,51200,256,1,1,1,0.0371,76.25,0.0338,143.448,0.0698,109.918
64,6144,4,2048,51200,256,1,1,1,0.0212,136.459,0.032,154.423,0.055,142.463
64,6208,4,2048,51200,256,1,1,1,0.035,84.023,0.0329,153.575,0.0696,114.774
64,6272,4,2048,51200,256,1,1,1,0.0331,90.472,0.0309,166.676,0.0705,115.608
64,6336,4,2048,51200,256,1,1,1,0.0454,67.345,0.0338,155.857,0.0725,114.655
64,6400,4,2048,51200,256,1,1,1,0.024,129.891,0.0362,148.225,0.0607,139.704
64,6464,4,2048,51200,256,1,1,1,0.036,88.042,0.0359,152.417,0.0725,119.271
64,6528,4,2048,51200,256,1,1,1,0.0353,91.53,0.0381,146.57,0.074,119.168
64,6592,4,2048,51200,256,1,1,1,0.0466,70.601,0.0352,161.967,0.0744,120.712
64,6656,4,2048,51200,256,1,1,1,0.0265,126.206,0.0334,173.862,0.0628,145.76
64,6720,4,2048,51200,256,1,1,1,0.0489,69.712,0.0466,127.029,0.0887,105.19
