num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,sdpa,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,mlp_4h_to_h,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
8,8,4,2048,51200,256,1,1,1,0.391,0.049,0.95,0.865,0.021,0.089,0.09,6.959,0.003,0.178,0.0001,0.089,0.0031,0.175
8,16,4,2048,51200,256,1,1,1,0.817,0.272,2.308,1.905,0.051,0.284,0.348,13.8,0.0029,0.372,0.0001,0.313,0.003,0.37
8,24,4,2048,51200,256,1,1,1,1.072,0.602,2.833,2.42,0.207,0.839,0.75,17.979,0.0033,0.495,0.0001,0.792,0.0034,0.503
8,32,4,2048,51200,256,1,1,1,3.645,0.718,4.741,3.771,0.352,1.119,1.094,23.773,0.0023,0.943,0.0001,1.107,0.0025,0.951
8,40,4,2048,51200,256,1,1,1,1.769,1.663,4.713,3.971,0.564,2.225,1.489,27.687,0.0034,0.809,0.0001,1.784,0.0036,0.842
8,48,4,2048,51200,256,1,1,1,2.451,2.432,6.651,5.562,0.775,3.21,3.087,33.033,0.0032,1.067,0.0001,3.147,0.0033,1.128
8,56,4,2048,51200,256,1,1,1,1.86,3.328,6.585,5.551,1.062,4.407,4.218,38.423,0.004,1.0,0.0001,4.31,0.0041,1.078
8,64,4,2048,51200,256,1,1,1,7.255,4.302,9.369,7.443,1.38,5.707,3.762,43.376,0.0024,1.868,0.0001,4.534,0.0026,1.991
8,72,4,2048,51200,256,1,1,1,3.163,5.426,9.56,6.876,1.68,7.174,5.53,53.297,0.0034,1.538,0.0001,6.245,0.0035,1.686
8,80,4,2048,51200,256,1,1,1,3.126,6.85,8.161,9.05,2.276,5.809,6.521,59.012,0.0036,1.62,0.0001,6.145,0.0037,1.787
8,88,4,2048,51200,256,1,1,1,3.854,8.057,10.888,8.28,2.73,11.014,10.644,,,,,,,
8,8,4,2048,51200,256,1,1,1,0.393,0.044,0.993,0.873,0.022,0.089,0.088,6.944,0.003,0.179,0.0001,0.088,0.0031,0.176
8,16,4,2048,51200,256,1,1,1,0.82,0.263,2.361,1.908,0.089,0.355,0.343,13.82,0.0029,0.378,0.0001,0.349,0.003,0.377
8,24,4,2048,51200,256,1,1,1,1.08,0.608,2.911,2.43,0.202,0.805,0.817,18.043,0.0033,0.498,0.0001,0.811,0.0034,0.507
8,32,4,2048,51200,256,1,1,1,3.65,0.769,4.798,3.751,0.286,1.08,1.358,23.637,0.0024,0.939,0.0001,1.203,0.0025,0.951
8,40,4,2048,51200,256,1,1,1,1.771,1.689,4.809,3.986,0.418,1.794,1.368,27.582,0.0035,0.807,0.0001,1.553,0.0036,0.835
8,48,4,2048,51200,256,1,1,1,2.454,1.716,6.862,5.563,0.75,3.074,2.986,32.883,0.0032,1.061,0.0001,3.03,0.0033,1.121
8,56,4,2048,51200,256,1,1,1,2.491,3.166,6.517,5.424,1.043,3.031,2.916,38.135,0.0035,1.141,0.0001,2.973,0.0036,1.211
8,64,4,2048,51200,256,1,1,1,7.28,4.177,9.415,7.359,1.309,3.87,3.846,42.792,0.0025,1.852,0.0001,3.858,0.0026,1.959
8,72,4,2048,51200,256,1,1,1,2.903,5.088,9.926,6.952,1.704,6.985,4.99,53.796,0.0035,1.487,0.0001,5.821,0.0036,1.628
8,80,4,2048,51200,256,1,1,1,3.885,6.327,10.847,9.039,1.484,8.695,6.624,59.231,0.0032,1.82,0.0001,7.519,0.0033,2.014
8,88,4,2048,51200,256,1,1,1,3.836,6.004,12.001,8.152,2.609,10.468,10.038,64.829,0.0034,1.887,0.0001,10.249,0.0035,2.124
8,96,4,2048,51200,256,1,1,1,10.656,9.39,13.913,10.83,3.127,12.326,12.276,70.313,0.0024,2.966,0.0001,12.301,0.0025,3.337
8,104,4,2048,51200,256,1,1,1,4.518,11.002,14.099,9.789,3.467,12.289,9.668,71.03,0.0035,2.211,0.0001,10.822,0.0036,2.524
8,112,4,2048,51200,256,1,1,1,5.574,12.802,11.529,12.361,4.377,17.3,16.846,77.834,0.0033,2.542,0.0001,17.07,0.0034,2.956
8,120,4,2048,51200,256,1,1,1,5.016,8.315,14.687,11.039,5.016,15.532,14.299,86.081,0.0035,2.537,0.0001,14.89,0.0037,2.963
8,128,4,2048,51200,256,1,1,1,14.176,17.817,17.757,14.551,5.765,23.424,22.295,91.264,0.0024,4.008,0.0001,22.846,0.0025,4.715
8,136,4,2048,51200,256,1,1,1,5.579,18.861,17.286,10.38,6.497,25.638,26.057,88.501,0.0037,2.777,0.0001,25.845,0.0038,3.343
8,144,4,2048,51200,256,1,1,1,6.777,21.667,18.336,13.164,5.72,27.576,20.223,90.552,0.0035,3.152,0.0001,23.334,0.0036,3.803
8,152,4,2048,51200,256,1,1,1,6.181,22.059,14.266,11.853,7.757,30.825,31.917,98.497,0.0038,3.056,0.0001,31.362,0.0039,3.752
8,160,4,2048,51200,256,1,1,1,17.586,25.742,20.385,14.204,6.991,34.351,35.425,103.337,0.0027,4.668,0.0001,34.88,0.0028,5.723
8,168,4,2048,51200,256,1,1,1,6.933,28.615,21.084,12.853,6.491,36.846,39.023,107.747,0.0038,3.491,0.0001,37.903,0.0039,4.361
8,176,4,2048,51200,256,1,1,1,8.262,31.097,22.592,15.932,6.896,39.774,41.943,110.277,0.0035,3.929,0.0001,40.83,0.0036,4.942
8,184,4,2048,51200,256,1,1,1,6.683,33.768,22.907,14.228,11.451,44.951,46.574,116.632,0.004,3.667,0.0001,45.748,0.0041,4.67
8,192,4,2048,51200,256,1,1,1,21.083,27.125,24.307,17.138,12.276,48.551,49.507,121.442,0.0027,5.679,0.0001,49.024,0.0028,7.208
8,200,4,2048,51200,256,1,1,1,8.024,38.4,24.76,14.112,10.543,41.637,55.072,125.661,0.0039,4.148,0.0001,47.421,0.004,5.35
8,208,4,2048,51200,256,1,1,1,9.715,27.966,26.639,18.796,15.383,58.63,62.952,128.387,0.0036,4.729,0.0001,60.714,0.0036,6.164
8,216,4,2048,51200,256,1,1,1,7.946,44.825,26.298,15.234,16.972,60.428,64.129,133.916,0.004,4.361,0.0001,62.223,0.0041,5.74
8,224,4,2048,51200,256,1,1,1,24.211,52.969,27.95,19.125,17.949,57.934,62.138,138.145,0.0027,6.698,0.0001,59.962,0.0028,8.751
8,232,4,2048,51200,256,1,1,1,9.185,41.597,28.152,16.294,19.614,66.007,60.608,142.563,0.0039,4.868,0.0001,63.193,0.004,6.482
8,240,4,2048,51200,256,1,1,1,11.274,55.469,30.184,21.473,14.989,62.915,80.248,141.476,0.0036,5.511,0.0001,70.532,0.0037,7.385
8,248,4,2048,51200,256,1,1,1,8.613,52.266,29.496,17.305,21.983,71.568,83.279,150.507,0.0042,4.944,0.0001,76.981,0.0043,6.704
8,256,4,2048,51200,256,1,1,1,27.296,64.168,34.721,23.007,23.63,75.722,87.013,153.62,0.0027,7.827,0.0001,80.976,0.0028,10.55
8,264,4,2048,51200,256,1,1,1,10.247,57.594,30.122,22.029,23.228,64.514,73.671,112.357,0.0045,4.947,0.0001,68.789,0.0046,6.775
8,272,4,2048,51200,256,1,1,1,12.268,64.476,32.84,24.181,26.443,75.289,76.188,113.846,0.0042,5.436,0.0001,75.736,0.0044,7.492
8,280,4,2048,51200,256,1,1,1,8.118,63.214,30.889,23.214,27.779,74.249,79.585,115.018,0.0052,4.626,0.0001,76.824,0.0053,6.446
8,288,4,2048,51200,256,1,1,1,30.334,56.844,37.625,25.02,29.802,78.917,72.788,116.365,0.0035,7.129,0.0001,75.729,0.0036,9.851
