num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,sdpa,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,mlp_4h_to_h,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
48,48,4,2048,51200,256,1,1,1,0.312,2.475,0.996,0.941,0.765,3.12,3.069,32.893,0.015,0.225,0.0001,3.094,0.0151,0.244
48,96,4,2048,51200,256,1,1,1,0.801,9.679,2.346,1.876,3.164,12.764,12.366,70.058,0.0124,0.57,0.0001,12.562,0.0125,0.662
48,144,4,2048,51200,256,1,1,1,1.031,21.89,2.884,2.774,7.108,28.359,22.22,92.259,0.0142,0.777,0.0001,24.917,0.0143,0.961
48,192,4,2048,51200,256,1,1,1,4.188,37.252,3.452,3.751,4.271,48.787,50.374,,,,,,,
48,48,4,2048,51200,256,1,1,1,0.302,2.453,0.98,0.937,0.757,3.159,3.054,32.207,0.0154,0.219,0.0001,3.106,0.0155,0.238
48,96,4,2048,51200,256,1,1,1,0.769,9.524,2.348,1.894,3.13,12.5,9.593,68.926,0.0127,0.554,0.0001,10.855,0.0128,0.643
48,144,4,2048,51200,256,1,1,1,0.99,13.954,2.887,2.783,4.862,29.162,29.907,92.439,0.0146,0.754,0.0001,29.53,0.0147,0.934
48,192,4,2048,51200,256,1,1,1,4.184,28.436,4.608,3.349,13.141,51.228,40.672,120.26,0.0078,1.949,0.0001,45.344,0.008,2.53
48,240,4,2048,51200,256,1,1,1,1.638,54.195,4.751,4.585,20.659,71.82,78.512,142.292,0.0148,1.343,0.0001,75.017,0.0149,1.841
48,288,4,2048,51200,256,1,1,1,2.287,72.749,6.745,5.593,29.986,84.46,69.193,113.204,0.0138,1.788,0.0001,76.068,0.014,2.547
48,336,4,2048,51200,256,1,1,1,2.273,86.976,6.509,6.368,40.995,86.434,93.136,111.604,0.0161,1.865,0.0002,89.66,0.0162,2.758
48,384,4,2048,51200,256,1,1,1,6.756,99.941,6.583,7.408,52.611,116.318,120.076,123.711,0.0102,3.463,0.0002,118.167,0.0104,5.267
48,432,4,2048,51200,256,1,1,1,2.883,102.331,8.425,8.073,65.446,119.533,121.047,135.363,0.0164,2.515,0.0002,120.285,0.0166,3.959
48,480,4,2048,51200,256,1,1,1,3.792,125.885,10.933,9.169,77.101,129.321,130.845,159.806,0.0144,3.289,0.0002,130.078,0.0146,5.303
48,528,4,2048,51200,256,1,1,1,3.545,116.402,11.732,7.824,57.906,100.608,118.301,120.776,0.0176,3.046,0.0003,108.739,0.018,5.022
48,576,4,2048,51200,256,1,1,1,12.217,115.296,13.056,10.994,51.301,139.882,129.795,124.815,0.0105,5.741,0.0003,134.65,0.0108,9.58
48,624,4,2048,51200,256,1,1,1,4.137,86.726,13.775,11.53,82.765,155.107,150.816,132.465,0.0177,3.806,0.0003,152.931,0.018,6.565
48,672,4,2048,51200,256,1,1,1,4.939,155.61,10.715,12.697,100.966,155.796,152.05,134.326,0.0174,4.287,0.0004,153.9,0.0178,7.518
48,720,4,2048,51200,256,1,1,1,3.951,136.113,15.757,13.233,99.595,155.103,162.835,139.81,0.0202,4.078,0.0004,158.875,0.0206,7.291
48,768,4,2048,51200,256,1,1,1,15.888,157.697,16.583,14.614,117.85,176.764,182.713,148.624,0.0112,8.081,0.0004,179.689,0.0116,14.45
48,816,4,2048,51200,256,1,1,1,5.041,158.69,16.477,11.072,112.052,159.494,164.595,122.665,0.0209,4.712,0.0005,162.005,0.0214,8.668
48,864,4,2048,51200,256,1,1,1,6.273,161.042,13.328,11.197,124.194,165.189,166.448,128.725,0.02,5.355,0.0006,165.816,0.0206,9.962
48,912,4,2048,51200,256,1,1,1,5.594,145.798,18.546,12.212,118.21,126.683,166.288,112.173,0.0223,5.186,0.0008,143.809,0.0231,9.741
48,960,4,2048,51200,256,1,1,1,20.091,147.822,15.055,14.034,146.483,182.317,124.738,136.025,0.014,8.934,0.0008,148.129,0.0148,16.611
48,1008,4,2048,51200,256,1,1,1,5.815,162.169,20.219,13.535,146.645,164.433,184.456,144.687,0.0221,6.082,0.0008,173.87,0.0228,11.709
48,1056,4,2048,51200,256,1,1,1,6.362,185.073,21.941,15.492,150.2,182.248,169.5,137.309,0.0219,6.57,0.0008,175.643,0.0227,12.756
48,1104,4,2048,51200,256,1,1,1,6.721,153.012,21.969,14.793,116.942,151.465,132.263,138.651,0.0225,6.856,0.0011,141.214,0.0236,13.3
48,1152,4,2048,51200,256,1,1,1,23.406,170.42,22.864,16.684,157.286,166.093,162.397,142.702,0.0146,11.25,0.0011,164.224,0.0157,21.595
48,1200,4,2048,51200,256,1,1,1,7.137,163.87,23.434,11.742,114.263,133.724,161.651,146.865,0.0239,7.311,0.0013,146.367,0.0252,14.423
48,1248,4,2048,51200,256,1,1,1,8.317,183.478,25.753,15.579,153.65,157.209,188.632,149.95,0.0219,8.466,0.0012,171.493,0.0231,16.853
48,1296,4,2048,51200,256,1,1,1,7.636,149.019,25.528,16.12,152.611,157.439,157.81,129.44,0.0249,7.906,0.0014,157.624,0.0263,15.851
48,1344,4,2048,51200,256,1,1,1,27.215,169.605,25.97,19.238,164.38,179.277,159.818,133.085,0.0166,12.588,0.0014,168.989,0.018,24.781
48,1392,4,2048,51200,256,1,1,1,6.081,129.727,19.963,17.232,138.656,156.472,174.672,119.939,0.0311,7.084,0.0015,165.072,0.0326,14.529
48,1440,4,2048,51200,256,1,1,1,8.409,164.347,28.715,20.861,180.482,175.069,163.895,140.122,0.0249,9.331,0.0016,169.298,0.0265,19.013
48,1488,4,2048,51200,256,1,1,1,7.053,150.692,28.008,18.389,170.376,156.189,187.874,142.14,0.0284,8.634,0.0017,170.573,0.0301,17.795
48,1536,4,2048,51200,256,1,1,1,30.05,180.641,32.046,22.31,187.172,191.142,181.529,147.422,0.0169,15.215,0.0017,186.211,0.0186,30.484
48,1584,4,2048,51200,256,1,1,1,9.161,151.542,28.647,21.03,98.98,113.738,138.426,144.734,0.0264,10.257,0.0026,124.874,0.029,20.655
48,1632,4,2048,51200,256,1,1,1,11.449,173.449,30.576,17.692,193.086,183.351,154.365,147.875,0.0247,11.505,0.0021,167.614,0.0268,23.649
48,1680,4,2048,51200,256,1,1,1,9.515,159.441,29.928,23.323,121.231,158.995,177.513,151.228,0.0267,11.142,0.0022,167.745,0.0289,23.082
48,1728,4,2048,51200,256,1,1,1,31.899,174.939,35.107,21.193,168.026,173.416,180.512,153.193,0.0186,16.742,0.0022,176.893,0.0208,33.755
48,1776,4,2048,51200,256,1,1,1,9.975,158.127,31.539,24.552,163.476,155.311,199.444,155.03,0.0272,11.994,0.0024,174.632,0.0295,25.028
48,1824,4,2048,51200,256,1,1,1,12.691,146.446,22.337,27.083,184.078,180.691,177.001,143.114,0.0267,12.727,0.0024,178.827,0.0292,26.604
48,1872,4,2048,51200,256,1,1,1,10.408,154.084,20.948,25.842,159.772,160.757,171.253,145.206,0.0298,11.926,0.0028,165.839,0.0326,25.018
48,1920,4,2048,51200,256,1,1,1,29.258,176.451,37.15,27.429,164.554,176.907,133.512,148.588,0.0207,17.878,0.0032,152.176,0.0239,35.723
48,1968,4,2048,51200,256,1,1,1,8.828,136.734,35.235,25.807,169.143,160.489,190.804,138.2,0.0331,11.656,0.0029,174.338,0.036,24.808
48,2016,4,2048,51200,256,1,1,1,11.8,181.013,38.291,29.52,193.46,188.84,174.229,151.786,0.0281,14.287,0.0029,181.241,0.0311,30.09
48,2064,4,2048,51200,256,1,1,1,11.23,148.898,36.333,27.616,139.428,129.805,142.101,147.104,0.0304,13.729,0.0041,135.675,0.0345,28.259
48,2112,4,2048,51200,256,1,1,1,36.938,180.805,40.87,30.146,175.155,166.822,143.46,149.157,0.0214,20.255,0.0038,154.262,0.0252,40.394
48,2160,4,2048,51200,256,1,1,1,11.62,154.923,38.265,19.492,147.172,156.562,150.783,151.767,0.032,14.074,0.004,153.618,0.036,29.502
48,2208,4,2048,51200,256,1,1,1,14.911,159.817,41.581,29.571,168.772,177.09,191.069,152.878,0.0283,16.518,0.0035,183.814,0.0318,34.814
48,2256,4,2048,51200,256,1,1,1,12.03,147.341,25.379,23.531,155.225,159.424,188.663,154.261,0.0333,14.568,0.0039,172.816,0.0371,31.012
48,2304,4,2048,51200,256,1,1,1,40.148,158.513,27.667,33.063,164.373,152.566,168.025,157.209,0.0235,21.426,0.0044,159.923,0.0278,43.098
48,2352,4,2048,51200,256,1,1,1,8.938,175.228,27.276,30.448,150.386,145.727,174.371,144.445,0.039,13.358,0.0046,158.767,0.0435,28.615
48,2400,4,2048,51200,256,1,1,1,15.147,175.984,43.354,35.093,176.899,161.912,170.654,148.862,0.0305,17.685,0.0045,166.168,0.035,36.962
48,2448,4,2048,51200,256,1,1,1,10.647,150.59,35.924,31.517,156.146,145.7,167.43,150.044,0.0366,15.222,0.005,155.811,0.0416,32.245
48,2496,4,2048,51200,256,1,1,1,45.251,166.607,45.988,35.345,183.412,162.381,186.874,151.927,0.0241,23.923,0.0047,173.769,0.0288,48.401
