num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,sdpa,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,mlp_4h_to_h,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
80,80,4,2048,51200,256,1,1,1,0.313,6.327,1.005,0.952,1.325,8.27,6.068,52.764,0.024,0.241,0.0001,7.0,0.0241,0.274
80,160,4,2048,51200,256,1,1,1,0.797,24.966,2.365,1.92,8.16,26.363,32.363,93.657,0.0201,0.618,0.0001,29.056,0.0202,0.781
80,240,4,2048,51200,256,1,1,1,1.031,52.313,2.932,2.837,19.386,50.118,59.056,,,,,,,
80,80,4,2048,51200,256,1,1,1,0.31,6.827,1.001,0.951,2.237,8.939,8.789,51.412,0.0242,0.239,0.0001,8.864,0.0243,0.272
80,160,4,2048,51200,256,1,1,1,0.789,27.212,2.361,1.925,9.182,27.576,37.052,91.319,0.0202,0.614,0.0001,31.619,0.0203,0.775
80,240,4,2048,51200,256,1,1,1,1.026,55.688,2.915,2.677,20.972,72.594,79.237,147.453,0.0229,0.867,0.0001,75.77,0.023,1.191
80,320,4,2048,51200,256,1,1,1,4.201,65.129,4.619,3.438,23.764,96.31,89.241,129.609,0.0128,2.206,0.0001,92.641,0.0129,3.22
80,400,4,2048,51200,256,1,1,1,1.691,90.728,4.793,3.815,42.064,116.612,116.82,149.877,0.0246,1.519,0.0002,116.716,0.0248,2.355
80,480,4,2048,51200,256,1,1,1,2.352,124.83,6.745,5.569,79.572,123.726,135.397,168.207,0.0215,2.199,0.0002,129.299,0.0217,3.565
80,560,4,2048,51200,256,1,1,1,2.361,125.685,6.681,5.019,66.212,124.437,127.273,99.311,0.0274,2.121,0.0003,125.839,0.0277,3.578
80,640,4,2048,51200,256,1,1,1,6.821,126.972,6.611,7.522,94.573,163.361,148.176,146.084,0.0163,4.28,0.0003,155.399,0.0167,7.416
80,720,4,2048,51200,256,1,1,1,2.409,110.688,6.855,8.234,102.331,148.851,168.789,140.662,0.0311,2.644,0.0004,158.195,0.0316,4.762
80,800,4,2048,51200,256,1,1,1,3.094,130.075,10.864,9.211,95.883,159.674,160.652,123.694,0.0285,3.354,0.0005,160.161,0.029,6.182
80,880,4,2048,51200,256,1,1,1,3.668,143.246,11.795,8.0,114.099,126.46,137.641,134.548,0.0282,3.9,0.0008,131.814,0.0289,7.305
80,960,4,2048,51200,256,1,1,1,12.306,185.376,12.97,10.173,135.592,157.812,124.789,142.434,0.0169,7.388,0.0009,139.371,0.0178,13.829
80,1040,4,2048,51200,256,1,1,1,4.294,156.934,13.439,9.447,129.919,167.289,130.917,138.711,0.0293,4.8,0.001,146.885,0.0303,9.329
80,1120,4,2048,51200,256,1,1,1,5.41,193.038,10.634,12.91,153.971,180.694,175.809,145.036,0.0273,5.771,0.0009,178.218,0.0282,11.414
80,1200,4,2048,51200,256,1,1,1,4.967,165.79,15.771,13.461,150.889,159.326,188.88,151.671,0.029,6.036,0.0011,172.849,0.0301,12.093
80,1280,4,2048,51200,256,1,1,1,16.303,194.068,16.594,14.812,175.356,182.522,189.613,157.825,0.0181,10.662,0.0012,186.0,0.0193,21.16
80,1360,4,2048,51200,256,1,1,1,5.207,157.308,10.446,11.22,159.293,162.609,175.42,138.021,0.035,6.071,0.0014,168.772,0.0364,12.486
80,1440,4,2048,51200,256,1,1,1,6.463,142.787,11.137,12.928,166.669,177.261,167.78,144.621,0.0323,7.2,0.0016,172.391,0.0339,14.888
80,1520,4,2048,51200,256,1,1,1,4.607,135.385,18.09,11.874,149.477,163.078,188.542,126.563,0.0404,6.269,0.0017,174.888,0.0422,13.195
80,1600,4,2048,51200,256,1,1,1,16.145,171.644,15.409,14.006,145.373,175.737,186.571,133.303,0.0251,10.98,0.0019,180.992,0.0269,22.692
80,1680,4,2048,51200,256,1,1,1,5.061,160.586,20.333,13.706,171.853,160.08,181.299,154.991,0.0394,7.558,0.0022,170.03,0.0416,16.063
80,1760,4,2048,51200,256,1,1,1,7.875,190.174,21.433,15.62,204.51,149.325,155.984,160.871,0.0318,10.111,0.0027,152.582,0.0344,21.124
80,1840,4,2048,51200,256,1,1,1,6.925,162.757,21.294,14.952,112.205,119.66,140.657,145.217,0.037,9.333,0.0034,129.312,0.0404,19.515
80,1920,4,2048,51200,256,1,1,1,23.141,178.418,22.88,16.745,177.641,182.631,92.507,152.348,0.0242,15.334,0.0039,122.809,0.0281,30.386
80,2000,4,2048,51200,256,1,1,1,7.375,162.4,22.905,14.631,118.845,128.25,150.364,157.218,0.0382,10.389,0.0038,138.43,0.0419,21.953
80,2080,4,2048,51200,256,1,1,1,9.271,183.194,24.608,15.961,145.827,170.205,148.775,152.125,0.0354,11.959,0.0036,158.77,0.039,25.419
80,2160,4,2048,51200,256,1,1,1,7.945,143.331,25.683,12.835,130.312,164.968,150.662,155.854,0.0405,11.122,0.0039,157.491,0.0444,23.92
80,2240,4,2048,51200,256,1,1,1,26.185,176.645,19.77,16.942,152.475,169.687,156.014,159.826,0.0277,17.316,0.004,162.563,0.0317,35.843
80,2320,4,2048,51200,256,1,1,1,8.461,156.394,27.091,12.94,154.159,165.023,185.442,149.274,0.0426,11.937,0.004,174.638,0.0466,26.032
80,2400,4,2048,51200,256,1,1,1,10.568,183.565,28.047,21.114,185.159,177.171,179.094,149.745,0.0374,14.391,0.0042,178.127,0.0417,31.049
80,2480,4,2048,51200,256,1,1,1,8.949,159.084,17.715,18.617,162.028,158.398,192.633,155.968,0.0436,13.054,0.0046,173.846,0.0483,28.503
80,2560,4,2048,51200,256,1,1,1,29.376,185.29,21.126,22.299,190.691,171.601,183.961,158.477,0.0296,20.301,0.0048,177.566,0.0345,42.381
80,2640,4,2048,51200,256,1,1,1,6.27,165.819,18.749,17.305,150.702,131.993,182.45,138.176,0.057,11.131,0.006,153.173,0.0629,24.595
80,2720,4,2048,51200,256,1,1,1,9.607,176.274,23.164,24.537,154.501,186.548,169.3,145.278,0.0452,14.761,0.0055,177.506,0.0507,32.305
80,2800,4,2048,51200,256,1,1,1,8.017,149.653,28.522,23.643,165.104,150.212,179.195,162.605,0.0485,14.467,0.0063,163.428,0.0548,31.561
80,2880,4,2048,51200,256,1,1,1,27.184,154.654,25.444,24.298,149.526,168.617,134.602,153.261,0.0342,21.55,0.0073,149.702,0.0415,43.999
80,2960,4,2048,51200,256,1,1,1,10.321,153.861,29.963,23.467,163.9,131.235,146.823,155.957,0.0464,16.66,0.0083,138.592,0.0547,35.138
80,3040,4,2048,51200,256,1,1,1,13.149,173.837,34.356,27.091,190.363,166.346,148.631,158.85,0.0417,19.411,0.0077,156.99,0.0494,40.888
80,3120,4,2048,51200,256,1,1,1,10.795,150.677,31.515,24.851,112.114,127.738,169.289,155.392,0.0484,17.517,0.0088,145.607,0.0571,37.163
80,3200,4,2048,51200,256,1,1,1,35.12,172.885,38.156,23.023,185.351,156.365,163.61,158.05,0.0344,25.756,0.0084,159.906,0.0428,52.073
80,3280,4,2048,51200,256,1,1,1,11.201,151.298,33.22,24.988,163.907,128.596,150.401,160.792,0.0491,18.861,0.0102,138.647,0.0592,39.433
80,3360,4,2048,51200,256,1,1,1,14.517,165.151,37.876,29.706,183.661,144.571,118.236,154.615,0.0449,21.5,0.0114,130.084,0.0563,43.448
80,3440,4,2048,51200,256,1,1,1,11.635,145.716,36.47,18.627,118.137,148.011,173.72,158.052,0.0531,18.955,0.0097,159.838,0.0628,40.725
80,3520,4,2048,51200,256,1,1,1,37.382,165.583,39.455,22.681,152.759,150.696,168.191,160.142,0.038,27.61,0.0102,158.963,0.0482,55.462
80,3600,4,2048,51200,256,1,1,1,10.481,139.739,36.268,23.339,136.681,150.865,158.402,152.974,0.0574,19.002,0.011,154.542,0.0684,40.783
80,3680,4,2048,51200,256,1,1,1,15.616,149.677,41.567,26.98,167.324,164.541,165.955,154.871,0.0491,23.12,0.0107,165.245,0.0598,48.646
80,3760,4,2048,51200,256,1,1,1,12.422,149.547,38.537,22.807,172.673,150.253,168.684,156.312,0.0553,21.323,0.0117,158.936,0.0669,45.29
80,3840,4,2048,51200,256,1,1,1,40.481,145.417,43.398,25.373,132.702,145.493,123.691,144.159,0.0436,28.099,0.0145,133.709,0.058,54.411
80,3920,4,2048,51200,256,1,1,1,12.656,128.5,35.907,28.743,161.544,149.109,162.828,158.421,0.0572,22.198,0.0129,155.667,0.0702,46.813
80,4000,4,2048,51200,256,1,1,1,11.312,169.567,32.085,34.305,194.723,167.69,164.499,159.749,0.0588,22.393,0.0126,166.079,0.0714,47.79
80,4080,4,2048,51200,256,1,1,1,10.752,157.226,36.893,29.867,177.488,152.374,162.64,141.5,0.0647,21.097,0.0139,157.34,0.0786,45.148
80,4160,4,2048,51200,256,1,1,1,42.994,158.053,46.704,28.708,182.978,151.053,138.55,133.932,0.0473,29.86,0.0157,144.532,0.063,58.415
80,4240,4,2048,51200,256,1,1,1,11.026,151.63,35.06,24.325,175.684,132.704,164.92,157.739,0.0658,22.242,0.016,147.068,0.0818,46.695
