num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,sdpa,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,mlp_4h_to_h,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
56,4704,4,2048,51200,256,1,1,1,30.855,163.603,49.547,58.133,185.071,162.824,152.172,153.986,0.0504,35.061,0.0184,157.318,0.0688,67.821
56,4760,4,2048,51200,256,1,1,1,12.834,132.678,39.989,39.118,134.495,132.287,158.287,137.957,0.0731,24.695,0.0206,144.124,0.0937,50.967
56,4816,4,2048,51200,256,1,1,1,26.715,127.087,39.321,57.572,168.193,148.343,160.229,143.383,0.0584,31.551,0.0197,154.057,0.0782,62.483
56,4872,4,2048,51200,256,1,1,1,13.524,111.2,47.705,34.142,145.343,133.175,155.832,140.143,0.0747,25.194,0.0217,143.615,0.0964,51.81
56,4928,4,2048,51200,256,1,1,1,37.953,161.615,41.762,46.825,165.437,150.387,157.848,141.301,0.0553,34.791,0.0207,154.027,0.0759,67.249
56,4984,4,2048,51200,256,1,1,1,17.314,132.325,33.141,41.174,139.924,133.643,158.368,156.098,0.0673,29.139,0.0225,144.959,0.0898,58.106
56,5040,4,2048,51200,256,1,1,1,28.005,126.557,66.043,40.604,123.666,146.888,146.836,156.365,0.0591,33.907,0.0227,146.862,0.0817,65.234
56,5096,4,2048,51200,256,1,1,1,17.479,132.273,46.664,32.49,112.661,133.07,159.34,157.846,0.069,29.621,0.0235,145.025,0.0925,58.912
56,5152,4,2048,51200,256,1,1,1,39.027,151.95,70.057,62.114,168.763,147.42,142.579,151.785,0.0537,38.799,0.024,144.959,0.0777,71.57
56,5208,4,2048,51200,256,1,1,1,17.68,115.808,51.244,50.337,134.573,111.669,157.757,153.136,0.07,30.389,0.0272,130.771,0.0972,58.471
56,5264,4,2048,51200,256,1,1,1,29.025,147.282,68.255,41.757,126.294,148.071,141.003,149.859,0.0613,35.389,0.0251,144.451,0.0864,67.112
56,5320,4,2048,51200,256,1,1,1,17.892,131.58,47.51,34.073,144.39,133.689,141.003,155.795,0.0714,30.987,0.027,137.248,0.0984,60.173
56,5376,4,2048,51200,256,1,1,1,40.294,156.096,77.297,66.537,135.169,156.125,154.723,138.712,0.0591,38.145,0.0244,155.421,0.0835,72.383
56,5432,4,2048,51200,256,1,1,1,17.097,132.552,44.447,53.606,122.187,133.972,157.292,135.007,0.0775,29.666,0.0267,144.698,0.1042,59.173
56,5488,4,2048,51200,256,1,1,1,26.95,146.728,67.171,65.478,147.381,148.718,144.09,157.692,0.0619,37.867,0.027,146.367,0.0888,70.813
56,5544,4,2048,51200,256,1,1,1,15.697,132.366,46.437,54.279,132.59,129.345,145.882,155.676,0.0762,31.309,0.0294,137.117,0.1056,60.747
56,5600,4,2048,51200,256,1,1,1,34.721,162.083,61.426,60.392,174.291,162.298,159.534,141.412,0.0627,38.79,0.0255,160.904,0.0882,74.151
56,5656,4,2048,51200,256,1,1,1,21.817,110.497,34.75,37.813,120.421,133.285,154.523,136.243,0.0813,30.462,0.0293,143.12,0.1106,60.309
56,5712,4,2048,51200,256,1,1,1,30.835,128.372,44.274,58.294,158.523,132.331,156.682,139.817,0.0702,35.928,0.0298,143.48,0.1,67.988
56,5768,4,2048,51200,256,1,1,1,21.457,131.416,35.111,48.644,139.785,122.726,157.019,152.331,0.0756,33.944,0.0317,137.771,0.1073,64.575
56,5824,4,2048,51200,256,1,1,1,37.448,162.917,75.104,46.198,167.398,163.352,151.947,155.948,0.0622,42.055,0.0282,157.443,0.0904,78.103
56,5880,4,2048,51200,256,1,1,1,22.226,111.734,47.013,37.757,110.132,130.276,147.884,156.399,0.0791,33.648,0.0327,138.522,0.1118,64.342
56,5936,4,2048,51200,256,1,1,1,24.87,127.22,45.484,47.347,124.109,147.172,157.621,155.624,0.0749,36.166,0.0303,152.217,0.1052,69.635
56,5992,4,2048,51200,256,1,1,1,22.351,131.484,33.314,57.364,105.649,110.208,157.254,156.843,0.0786,35.067,0.0363,129.594,0.1149,64.946
56,6048,4,2048,51200,256,1,1,1,43.888,151.243,78.32,70.522,162.757,144.667,158.797,157.828,0.0624,44.898,0.0317,151.403,0.0941,80.74
56,6104,4,2048,51200,256,1,1,1,22.698,132.516,39.044,38.986,134.798,133.124,142.196,155.278,0.0799,35.701,0.0355,137.511,0.1154,67.037
56,6160,4,2048,51200,256,1,1,1,32.942,147.796,52.555,72.726,144.132,147.933,143.292,155.498,0.0695,41.736,0.0342,145.576,0.1037,75.963
56,6216,4,2048,51200,256,1,1,1,18.419,133.886,48.556,40.531,115.524,114.577,157.209,155.951,0.0852,34.621,0.0382,132.55,0.1234,64.943
56,6272,4,2048,51200,256,1,1,1,40.165,162.638,82.174,74.238,162.485,161.845,139.527,136.379,0.0703,42.654,0.0344,149.859,0.1047,77.878
56,6328,4,2048,51200,256,1,1,1,19.453,116.872,51.663,59.036,121.73,117.418,157.518,137.811,0.0903,33.77,0.039,134.543,0.1293,64.175
56,6384,4,2048,51200,256,1,1,1,33.856,148.553,48.763,74.006,148.453,149.047,159.35,156.187,0.0722,42.92,0.0347,154.026,0.1069,78.969
56,6440,4,2048,51200,256,1,1,1,17.381,131.996,52.198,58.213,129.659,132.91,142.402,157.388,0.0877,35.91,0.0395,137.493,0.1273,67.469
56,6496,4,2048,51200,256,1,1,1,38.458,148.108,81.393,74.755,165.349,162.861,156.52,140.92,0.0738,43.389,0.0346,159.627,0.1084,80.533
56,6552,4,2048,51200,256,1,1,1,23.488,110.038,38.058,61.132,115.109,132.551,157.184,140.705,0.0924,35.191,0.0391,143.82,0.1316,67.494
56,6608,4,2048,51200,256,1,1,1,34.713,128.461,48.41,60.576,148.952,132.639,158.742,144.839,0.0808,40.906,0.0396,144.521,0.1204,74.988
56,6664,4,2048,51200,256,1,1,1,23.607,129.572,37.438,51.468,135.316,118.947,156.425,138.305,0.0919,36.534,0.0431,135.136,0.135,67.999
