m,n,k,throughput
2048,2048,329,16.73
2048,2048,330,47.532
2048,2048,331,17.039
2048,2048,332,48.894
2048,2048,333,17.201
2048,2048,334,47.78
2048,2048,335,17.313
2048,2048,336,52.743
2048,2048,337,17.365
2048,2048,338,48.352
2048,2048,339,17.519
2048,2048,340,50.534
2048,2048,341,17.64
2048,2048,342,48.725
2048,2048,343,17.682
2048,2048,344,51.976
2048,2048,345,17.777
2048,2048,346,49.294
2048,2048,347,18.022
2048,2048,348,52.279
2048,2048,349,18.049
2048,2048,350,48.868
2048,2048,351,18.166
2048,2048,352,58.309
2048,2048,353,18.292
2048,2048,354,50.026
2048,2048,355,18.355
2048,2048,356,53.1
2048,2048,357,18.413
2048,2048,358,51.004
2048,2048,359,18.622
2048,2048,360,54.55
2048,2048,361,18.574
2048,2048,362,51.856
2048,2048,363,18.714
2048,2048,364,54.448
2048,2048,365,18.863
2048,2048,366,52.357
2048,2048,367,19.046
2048,2048,368,58.555
2048,2048,369,19.051
2048,2048,370,52.077
2048,2048,371,19.183
2048,2048,372,54.555
2048,2048,373,19.267
2048,2048,374,52.15
2048,2048,375,19.332
2048,2048,376,55.297
2048,2048,377,19.407
2048,2048,378,53.132
2048,2048,379,19.596
2048,2048,380,53.773
2048,2048,381,19.7
2048,2048,382,52.156
2048,2048,383,19.832
2048,2048,384,63.56
2048,2048,385,12.267
2048,2048,386,41.641
2048,2048,387,12.263
2048,2048,388,43.144
2048,2048,389,12.346
2048,2048,390,42.029
2048,2048,391,12.331
2048,2048,392,44.825
2048,2048,393,12.334
2048,2048,394,42.286
2048,2048,395,12.597
2048,2048,396,44.268
2048,2048,397,12.653
2048,2048,398,42.716
2048,2048,399,12.709
2048,2048,400,49.316
2048,2048,401,12.742
2048,2048,402,43.145
2048,2048,403,12.73
2048,2048,404,44.971
2048,2048,405,12.834
2048,2048,406,43.485
2048,2048,407,12.874
2048,2048,408,46.705
2048,2048,409,12.898
2048,2048,410,43.869
2048,2048,411,13.111
2048,2048,412,45.667
2048,2048,413,13.185
2048,2048,414,44.297
2048,2048,415,13.199
2048,2048,416,57.661
2048,2048,417,13.206
2048,2048,418,44.229
2048,2048,419,13.278
2048,2048,420,45.827
2048,2048,421,13.309
2048,2048,422,44.607
2048,2048,423,13.372
2048,2048,424,48.75
2048,2048,425,13.375
2048,2048,426,45.075
2048,2048,427,13.669
2048,2048,428,47.642
2048,2048,429,13.763
2048,2048,430,45.544
2048,2048,431,13.842
2048,2048,432,52.673
2048,2048,433,13.868
2048,2048,434,45.147
2048,2048,435,13.768
2048,2048,436,47.922
2048,2048,437,13.829
2048,2048,438,45.518
2048,2048,439,13.778
2048,2048,440,49.932
2048,2048,441,13.804
2048,2048,442,45.934
2048,2048,443,14.119
2048,2048,444,47.027
2048,2048,445,14.131
2048,2048,446,46.395
2048,2048,447,14.165
2048,2048,448,61.568
2048,2048,449,14.202
2048,2048,450,47.471
2048,2048,451,14.165
2048,2048,452,49.943
2048,2048,453,14.179
2048,2048,454,48.111
2048,2048,455,14.138
2048,2048,456,52.171
2048,2048,457,14.157
2048,2048,458,47.977
2048,2048,459,14.292
2048,2048,460,50.988
2048,2048,461,14.408
2048,2048,462,48.786
2048,2048,463,14.501
2048,2048,464,57.173
2048,2048,465,14.542
2048,2048,466,48.864
2048,2048,467,14.57
2048,2048,468,51.984
2048,2048,469,14.773
2048,2048,470,50.084
2048,2048,471,14.76
2048,2048,472,54.328
2048,2048,473,14.739
2048,2048,474,50.408
2048,2048,475,15.011
2048,2048,476,52.873
2048,2048,477,15.152
2048,2048,478,50.475
2048,2048,479,15.183
2048,2048,480,66.488
2048,2048,481,15.24
